Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/09/02,04:00,6.9,0.0,77,188,3.1
2024/09/02,05:00,6.1,0.0,77,242,1.1
2024/09/02,06:00,5.7,0.0,77,282,1.1
2024/09/02,07:00,5.1,0.0,77,323,1.2
2024/09/02,08:00,7.2,0.0,69,282,1.7
2024/09/02,09:00,8.9,0.0,63,80,3.8
2024/09/02,10:00,9.3,0.0,61,131,2.8
2024/09/02,11:00,9.6,0.0,64,95,3.5
2024/09/02,12:00,11.5,0.0,52,101,3.1
2024/09/02,13:00,13.8,0.0,38,343,3.5
2024/09/02,14:00,16.7,0.0,23,349,1.9
2024/09/02,15:00,15.8,0.0,39,99,5.3
2024/09/02,16:00,15.0,0.0,42,81,6.8
2024/09/02,17:00,14.5,0.0,41,83,5.6
2024/09/02,18:00,13.9,0.0,44,89,5.9
2024/09/02,19:00,12.2,0.0,58,96,4.1
2024/09/02,20:00,11.3,0.0,54,213,3.6
2024/09/02,21:00,10.6,0.0,31,182,2.7
2024/09/02,22:00,9.0,0.0,26,284,1.3
2024/09/02,23:00,7.9,0.0,28,238,2.0
2024/09/03,00:00,7.2,0.0,30,317,1.1
2024/09/03,01:00,6.4,0.0,31,303,1.3
2024/09/03,02:00,5.9,0.0,32,286,1.3
2024/09/03,03:00,5.3,0.0,33,293,0.7
2024/09/03,04:00,4.1,0.0,37,291,0.6
2024/09/03,05:00,3.3,0.0,40,283,1.8
2024/09/03,06:00,2.9,0.0,42,304,1.0
2024/09/03,07:00,2.6,0.0,43,307,0.7
2024/09/03,08:00,4.8,0.0,41,88,0.5
2024/09/03,09:00,8.2,0.0,40,118,1.1
2024/09/03,10:00,10.3,0.0,29,127,1.5
2024/09/03,11:00,12.0,0.0,27,142,2.5
2024/09/03,12:00,13.3,0.0,30,94,3.5
2024/09/03,13:00,14.1,0.0,29,100,5.0
2024/09/03,14:00,14.8,0.0,28,89,2.1
2024/09/03,15:00,15.3,0.0,28,95,4.0
2024/09/03,16:00,15.4,0.0,26,108,2.6
2024/09/03,17:00,15.9,0.0,23,83,5.6
2024/09/03,18:00,15.2,0.0,22,38,4.6
2024/09/03,19:00,12.5,0.0,36,76,2.4
2024/09/03,20:00,10.8,0.0,47,112,1.8
2024/09/03,21:00,10.8,0.0,48,66,2.0
2024/09/03,22:00,9.8,0.0,62,225,0.5
2024/09/03,23:00,9.0,0.0,64,291,1.7
2024/09/04,00:00,8.2,0.0,68,302,0.8
2024/09/04,01:00,8.0,0.0,62,316,1.2
2024/09/04,02:00,7.4,0.0,60,292,1.3
2024/09/04,03:00,6.5,0.0,63,308,0.9
2024/09/04,04:00,6.1,0.0,63,311,1.0
2024/09/04,05:00,5.7,0.0,55,325,0.9
2024/09/04,06:00,4.9,0.0,52,285,0.9
2024/09/04,07:00,4.3,0.0,53,324,0.6
2024/09/04,08:00,6.3,0.0,51,72,1.2
2024/09/04,09:00,8.8,0.0,50,106,2.3
2024/09/04,10:00,11.1,0.0,45,117,2.8
2024/09/04,11:00,13.1,0.0,45,120,3.4
2024/09/04,12:00,14.8,0.0,39,107,3.7
2024/09/04,13:00,16.5,0.0,28,100,4.0
2024/09/04,14:00,17.9,0.0,22,91,4.9
2024/09/04,15:00,18.3,0.0,19,69,5.1
2024/09/04,16:00,18.2,0.0,19,85,5.3
2024/09/04,17:00,16.4,0.0,22,66,4.6
2024/09/04,18:00,14.4,0.0,26,44,3.1
2024/09/04,19:00,11.9,0.0,36,305,1.2
2024/09/04,20:00,11.9,0.0,36,305,1.2
2024/09/04,21:00,11.0,0.0,37,314,0.9
2024/09/04,22:00,10.2,0.0,50,64,1.6
2024/09/04,23:00,10.1,0.0,70,115,4.5
2024/09/05,00:00,9.3,0.0,79,66,1.4
2024/09/05,01:00,8.3,0.0,77,9,1.3
2024/09/05,02:00,7.9,0.0,76,310,0.6
2024/09/05,03:00,7.8,0.0,74,145,2.5
2024/09/05,04:00,7.9,0.0,75,94,0.8
2024/09/05,05:00,7.0,0.0,79,285,1.2
2024/09/05,06:00,6.2,0.0,80,309,1.4
2024/09/05,07:00,5.9,0.0,72,327,1.2
2024/09/05,08:00,6.9,0.0,69,266,1.0
2024/09/05,09:00,9.5,0.0,63,124,1.7
2024/09/05,10:00,10.1,0.0,64,139,2.5
2024/09/05,11:00,13.1,0.0,39,8,3.4
2024/09/05,12:00,15.1,0.0,28,3,2.7
2024/09/05,13:00,15.9,0.0,30,90,4.8
2024/09/05,14:00,16.3,0.0,33,113,5.0
2024/09/05,15:00,17.6,0.0,28,104,5.0
2024/09/05,16:00,18.2,0.0,21,84,5.6
2024/09/05,17:00,15.7,0.0,29,52,3.9
2024/09/05,18:00,14.2,0.0,44,68,4.0
2024/09/05,19:00,12.7,0.0,56,67,3.8
2024/09/05,20:00,11.5,0.0,61,69,2.8
2024/09/05,21:00,10.8,0.0,66,69,3.9
2024/09/05,22:00,9.5,0.0,68,49,2.5
2024/09/05,23:00,9.0,0.0,68,298,0.7
2024/09/06,00:00,8.1,0.0,71,328,2.5
2024/09/06,01:00,7.5,0.0,70,288,1.8
2024/09/06,02:00,6.9,0.0,69,309,1.3
2024/09/06,03:00,6.5,0.0,72,286,1.6
2024/09/06,04:00,5.9,0.0,76,333,1.4
2024/09/06,05:00,5.4,0.0,80,308,1.3
2024/09/06,06:00,5.2,0.0,79,278,1.9
2024/09/06,07:00,4.6,0.0,80,303,0.9
2024/09/06,08:00,6.5,0.0,73,142,0.4
2024/09/06,09:00,9.2,0.0,63,89,2.4
2024/09/06,10:00,10.5,0.0,58,106,3.9
2024/09/06,11:00,11.7,0.0,53,129,3.2
2024/09/06,12:00,13.9,0.0,44,140,2.5
2024/09/06,13:00,16.0,0.0,36,121,4.5
2024/09/06,14:00,16.3,0.0,35,112,6.0
2024/09/06,15:00,17.4,0.0,26,95,5.0
2024/09/06,16:00,18.1,0.0,17,80,5.3
2024/09/06,17:00,17.0,0.0,17,61,4.5
2024/09/06,18:00,14.9,0.0,25,64,2.5
2024/09/06,19:00,11.8,0.0,58,99,4.3
2024/09/06,20:00,11.8,0.0,58,99,4.3
2024/09/06,21:00,11.7,0.0,62,145,3.9
2024/09/06,22:00,10.6,0.0,45,244,0.8
2024/09/06,23:00,9.5,0.0,45,51,1.2
2024/09/07,00:00,8.6,0.0,65,50,2.1
2024/09/07,01:00,8.3,0.0,65,354,1.8
2024/09/07,02:00,7.8,0.0,65,317,1.0
2024/09/07,03:00,6.9,0.0,61,299,0.8
2024/09/07,04:00,6.2,0.0,64,304,1.1
2024/09/07,05:00,5.7,0.0,63,283,2.0
2024/09/07,06:00,5.0,0.0,68,7,0.8
2024/09/07,07:00,4.3,0.0,69,343,0.6
2024/09/07,08:00,6.3,0.0,62,85,1.0
2024/09/07,09:00,8.8,0.0,56,71,1.2
2024/09/07,10:00,10.6,0.0,50,101,4.1
2024/09/07,11:00,12.6,0.0,49,109,3.7
2024/09/07,12:00,14.3,0.0,43,99,4.8
2024/09/07,13:00,15.5,0.0,43,98,6.0
2024/09/07,14:00,16.4,0.0,38,86,6.6
2024/09/07,15:00,17.7,0.0,17,86,5.7
2024/09/07,16:00,17.3,0.0,18,80,6.4
2024/09/07,17:00,15.3,0.0,30,73,6.2
2024/09/07,18:00,14.2,0.0,41,81,6.9
2024/09/07,19:00,12.6,0.0,55,130,6.3
2024/09/07,20:00,10.9,0.0,49,192,2.7
2024/09/07,21:00,9.6,0.0,51,338,5.8
2024/09/07,22:00,5.6,2.2,82,242,5.4
2024/09/07,23:00,5.6,0.4,77,11,1.6
2024/09/08,00:00,5.8,0.0,74,152,4.9
2024/09/08,01:00,6.2,0.0,73,314,0.9
2024/09/08,02:00,6.0,0.0,73,294,1.3
2024/09/08,03:00,5.5,0.0,73,303,1.0
2024/09/08,04:00,5.1,0.0,72,299,1.7
2024/09/08,05:00,5.2,0.0,69,297,1.3
2024/09/08,06:00,4.7,0.0,73,294,1.2
2024/09/08,07:00,4.0,0.0,78,159,0.5
2024/09/08,08:00,5.6,0.0,75,236,1.5
2024/09/08,09:00,7.8,0.0,66,249,1.7
2024/09/08,10:00,9.4,0.0,58,346,2.3
2024/09/08,11:00,11.5,0.0,52,259,2.6
2024/09/08,12:00,13.7,0.0,42,5,2.2
2024/09/08,13:00,16.1,0.0,26,199,2.1
2024/09/08,14:00,17.3,0.0,20,135,3.1
2024/09/08,15:00,16.9,0.0,24,101,5.9
2024/09/08,16:00,17.6,0.0,17,97,5.6
2024/09/08,17:00,17.0,0.0,20,63,4.4
2024/09/08,18:00,14.5,0.0,21,62,4.0
2024/09/08,19:00,10.7,0.0,66,85,4.1
2024/09/08,20:00,10.7,0.0,66,85,4.1
2024/09/08,21:00,10.7,0.0,68,137,3.0
2024/09/08,22:00,10.3,0.0,66,122,2.8
2024/09/08,23:00,9.3,0.0,70,85,5.1
2024/09/09,00:00,8.4,0.0,69,163,3.3
2024/09/09,01:00,7.7,0.0,69,158,2.5
2024/09/09,02:00,7.3,0.0,63,338,1.0
2024/09/09,03:00,6.4,0.0,65,300,1.2
2024/09/09,04:00,5.9,0.0,61,296,1.4
2024/09/09,05:00,6.4,0.0,61,283,1.5
2024/09/09,06:00,6.3,0.0,65,288,1.2
2024/09/09,07:00,6.5,0.0,66,291,1.1
2024/09/09,08:00,6.0,0.0,71,58,1.9
2024/09/09,09:00,8.0,0.0,65,84,1.4
2024/09/09,10:00,10.1,0.0,56,91,2.1
2024/09/09,11:00,11.9,0.0,45,133,2.2
2024/09/09,12:00,13.4,0.0,41,131,2.6
2024/09/09,13:00,15.3,0.0,25,107,2.9
2024/09/09,14:00,16.7,0.0,24,83,4.6
2024/09/09,15:00,17.4,0.0,19,81,5.0
2024/09/09,16:00,17.6,0.0,16,57,5.0
2024/09/09,17:00,16.6,0.0,14,64,4.2
2024/09/09,18:00,15.2,0.0,20,185,3.9
2024/09/09,19:00,13.7,0.0,29,170,3.9
2024/09/09,20:00,12.3,0.0,36,166,4.0
2024/09/09,21:00,11.0,0.0,39,183,2.1
2024/09/09,22:00,10.0,0.0,38,38,2.5
2024/09/09,23:00,9.7,0.0,38,283,2.1
2024/09/10,00:00,8.7,0.0,41,299,1.3
2024/09/10,01:00,7.8,0.0,47,278,1.0
2024/09/10,02:00,7.4,0.0,48,313,1.0
2024/09/10,03:00,7.6,0.0,43,323,1.3
2024/09/10,04:00,6.9,0.0,47,268,1.0
2024/09/10,05:00,5.6,0.0,63,319,1.0
2024/09/10,06:00,4.6,0.0,61,288,1.3
2024/09/10,07:00,4.0,0.0,61,312,0.8
2024/09/10,08:00,6.1,0.0,54,83,1.0
2024/09/10,09:00,8.7,0.0,51,89,1.4
2024/09/10,10:00,11.5,0.0,43,149,2.5
2024/09/10,11:00,13.3,0.0,41,132,3.0
2024/09/10,12:00,15.5,0.0,30,142,2.8
2024/09/10,13:00,17.2,0.0,22,109,5.8
2024/09/10,14:00,18.0,0.0,21,91,6.5
2024/09/10,15:00,18.6,0.0,13,97,7.3
2024/09/10,16:00,18.4,0.0,16,80,6.1
2024/09/10,17:00,17.9,0.0,15,72,5.8
2024/09/10,18:00,16.3,0.0,19,72,4.4
2024/09/10,19:00,12.7,0.0,47,61,2.3
2024/09/10,20:00,12.7,0.0,47,61,2.3
2024/09/10,21:00,11.4,0.0,49,68,1.7
2024/09/10,23:00,10.7,0.0,44,83,1.9
2024/09/11,00:00,10.2,0.0,45,25,2.5
2024/09/11,01:00,9.3,0.0,56,45,1.9
2024/09/11,02:00,8.2,0.0,58,290,1.6
2024/09/11,03:00,7.6,0.0,56,280,2.3
2024/09/11,04:00,7.2,0.0,51,322,1.2
2024/09/11,05:00,6.4,0.0,56,290,1.5
2024/09/11,06:00,6.0,0.0,61,54,0.7
2024/09/11,07:00,5.6,0.0,61,341,0.7
2024/09/11,08:00,7.1,0.0,57,67,1.2
2024/09/11,09:00,9.4,0.0,56,100,2.7
2024/09/11,10:00,12.2,0.0,45,86,3.2
2024/09/11,11:00,14.1,0.0,38,134,2.6
2024/09/11,12:00,15.5,0.0,28,103,5.1
2024/09/11,13:00,16.5,0.0,25,107,4.1
2024/09/11,14:00,18.2,0.0,23,75,6.6
2024/09/11,15:00,18.3,0.0,20,81,7.4
2024/09/11,16:00,18.3,0.0,17,77,6.9
2024/09/11,17:00,17.7,0.0,22,93,5.4
2024/09/11,18:00,16.5,0.0,25,68,2.8
2024/09/11,19:00,14.5,0.0,34,62,3.1
2024/09/11,20:00,13.3,0.0,42,93,0.9
2024/09/11,21:00,13.8,0.0,38,341,2.4
2024/09/11,22:00,13.2,0.0,32,147,2.6
2024/09/11,23:00,11.8,0.0,38,247,3.4
2024/09/12,00:00,10.1,0.0,47,59,1.9
2024/09/12,01:00,9.7,0.0,47,307,1.2
2024/09/12,02:00,9.1,0.0,45,311,1.6
2024/09/12,03:00,8.5,0.0,46,355,0.7
2024/09/12,04:00,7.6,0.0,49,288,1.6
2024/09/12,05:00,6.9,0.0,50,287,1.8
2024/09/12,06:00,6.2,0.0,53,291,2.0
2024/09/12,07:00,5.9,0.0,55,304,1.0
2024/09/12,08:00,7.6,0.0,53,74,1.7
2024/09/12,09:00,10.5,0.0,47,102,1.8
2024/09/12,10:00,12.8,0.0,37,39,1.9
2024/09/12,11:00,15.0,0.0,26,272,2.1
2024/09/12,12:00,16.8,0.0,24,355,2.5
2024/09/12,13:00,17.1,0.0,31,102,6.0
2024/09/12,14:00,17.6,0.0,29,96,6.5
2024/09/12,15:00,18.4,0.0,23,79,6.0
2024/09/12,16:00,18.0,0.0,25,65,5.7
2024/09/12,17:00,16.4,0.0,31,75,7.4
2024/09/12,18:00,14.3,0.0,48,71,5.1
2024/09/12,19:00,13.4,0.0,51,87,1.9
2024/09/12,20:00,13.4,0.0,51,87,1.9
2024/09/12,21:00,12.6,0.0,52,120,3.6
2024/09/12,22:00,11.7,0.0,55,142,3.4
2024/09/12,23:00,10.6,0.0,63,274,1.0
2024/09/13,00:00,9.3,0.0,42,308,1.2
2024/09/13,01:00,8.6,0.0,38,235,3.1
2024/09/13,02:00,8.8,0.0,29,277,2.2
2024/09/13,03:00,7.4,0.0,30,293,1.6
2024/09/13,04:00,6.6,0.0,32,269,1.7
2024/09/13,05:00,5.9,0.0,34,305,1.4
2024/09/13,06:00,5.9,0.0,32,297,1.5
2024/09/13,07:00,5.4,0.0,33,289,1.8
2024/09/13,08:00,7.4,0.0,30,36,1.4
2024/09/13,09:00,9.8,0.0,32,152,1.6
2024/09/13,10:00,12.0,0.0,28,60,3.7
2024/09/13,11:00,14.4,0.0,24,345,2.7
2024/09/13,12:00,16.4,0.0,22,339,4.0
2024/09/13,13:00,18.0,0.0,15,313,3.3
2024/09/13,14:00,18.9,0.0,16,358,2.4
2024/09/13,15:00,20.1,0.0,16,79,4.5
2024/09/13,16:00,19.3,0.0,20,38,2.2
2024/09/13,17:00,18.8,0.0,21,63,4.7
2024/09/13,18:00,17.4,0.0,23,52,1.8
2024/09/13,19:00,14.4,0.0,31,108,2.2
2024/09/13,20:00,14.4,0.0,31,108,2.2
2024/09/13,21:00,13.5,0.0,31,113,5.6
2024/09/13,22:00,12.2,0.0,34,86,4.8
2024/09/13,23:00,11.7,0.0,35,116,3.5
2024/09/14,00:00,10.7,0.0,32,232,2.8
2024/09/14,01:00,9.4,0.0,34,295,1.7
2024/09/14,02:00,8.6,0.0,36,305,0.8
2024/09/14,03:00,8.0,0.0,37,360,1.5
2024/09/14,04:00,7.7,0.0,39,309,0.8
2024/09/14,05:00,7.1,0.0,40,303,1.0
2024/09/14,06:00,6.3,0.0,43,288,1.7
2024/09/14,07:00,5.8,0.0,45,317,1.0
2024/09/14,08:00,7.6,0.0,46,61,1.1
2024/09/14,09:00,10.1,0.0,44,108,2.2
2024/09/14,10:00,12.2,0.0,39,110,4.4
2024/09/14,11:00,13.4,0.0,35,97,3.6
2024/09/14,12:00,14.8,0.0,31,95,5.3
2024/09/14,13:00,15.6,0.0,32,93,4.6
2024/09/14,14:00,15.8,0.0,34,72,4.9
2024/09/14,15:00,17.7,0.0,31,79,4.9
2024/09/14,16:00,17.6,0.0,29,59,4.1
2024/09/14,17:00,18.2,0.0,23,45,4.0
2024/09/14,18:00,16.9,0.0,30,14,3.9
2024/09/14,19:00,15.1,0.0,28,160,7.2
2024/09/14,20:00,15.1,0.0,28,160,7.2
2024/09/14,21:00,13.3,0.0,59,123,5.1
2024/09/14,22:00,12.2,0.0,41,167,2.3
2024/09/14,23:00,11.3,0.0,32,288,1.5
2024/09/15,00:00,10.6,0.0,29,245,2.4
2024/09/15,01:00,9.6,0.0,30,264,1.4
2024/09/15,02:00,9.4,0.0,30,261,1.8
2024/09/15,03:00,8.7,0.0,31,240,2.1
2024/09/15,04:00,7.8,0.0,33,270,2.0
2024/09/15,05:00,7.4,0.0,34,286,1.4
2024/09/15,06:00,7.4,0.0,35,279,2.5
2024/09/15,07:00,6.7,0.0,34,286,2.1
2024/09/15,08:00,8.4,0.0,32,116,1.0
2024/09/15,09:00,10.6,0.0,31,113,1.7
2024/09/15,10:00,12.0,0.0,32,111,3.9
2024/09/15,11:00,13.8,0.0,32,76,4.4
2024/09/15,12:00,16.0,0.0,26,104,3.7
2024/09/15,13:00,17.1,0.0,21,294,4.0
2024/09/15,14:00,18.3,0.0,20,95,5.7
2024/09/15,15:00,17.0,0.0,29,79,6.5
2024/09/15,16:00,16.9,0.0,27,90,5.8
2024/09/15,17:00,16.7,0.0,31,82,4.6
2024/09/15,18:00,15.7,0.0,34,77,4.8
2024/09/15,19:00,14.1,0.0,43,62,2.7
2024/09/15,20:00,12.5,0.0,60,80,5.4
2024/09/15,21:00,11.5,0.0,66,90,4.9
2024/09/15,22:00,10.6,0.0,67,80,1.8
2024/09/15,23:00,9.3,0.0,50,322,0.9
2024/09/16,00:00,8.3,0.0,34,299,0.8
2024/09/16,01:00,7.6,0.0,32,338,1.8
2024/09/16,02:00,7.7,0.0,28,285,1.7
2024/09/16,03:00,7.6,0.0,28,318,1.1
2024/09/16,04:00,7.7,0.0,30,34,0.4
2024/09/16,05:00,8.0,0.0,32,273,1.3
2024/09/16,06:00,7.2,0.0,35,300,1.3
2024/09/16,07:00,6.6,0.0,34,289,1.1
2024/09/16,08:00,7.7,0.0,32,80,1.6
2024/09/16,09:00,10.7,0.0,31,96,1.6
2024/09/16,10:00,12.3,0.0,42,115,3.4
2024/09/16,11:00,13.0,0.0,45,102,3.4
2024/09/16,12:00,14.2,0.0,40,87,4.4
2024/09/16,13:00,16.3,0.0,35,72,4.7
2024/09/16,14:00,16.7,0.0,35,93,5.0
2024/09/16,15:00,17.8,0.0,31,55,4.3
2024/09/16,16:00,17.4,0.0,35,69,6.4
2024/09/16,17:00,15.5,0.0,43,71,8.1
2024/09/16,18:00,13.5,0.0,53,23,7.6
2024/09/16,19:00,11.2,S/D,60,111,3.9
2024/09/16,20:00,8.4,2.4,78,4,1.9
2024/09/16,21:00,7.8,3.4,84,278,2.8
2024/09/16,22:00,6.5,3.2,91,200,1.3
2024/09/16,23:00,6.8,0.0,86,347,0.8
2024/09/17,00:00,6.8,0.0,88,315,1.3
2024/09/17,01:00,6.7,0.2,85,319,1.2
2024/09/17,02:00,6.2,0.0,82,306,1.3
2024/09/17,03:00,6.1,0.0,81,271,1.5
2024/09/17,04:00,5.7,0.0,76,275,1.8
2024/09/17,05:00,5.1,0.0,74,247,1.1
2024/09/17,06:00,4.5,0.0,72,347,0.9
2024/09/17,07:00,4.2,0.0,76,299,1.3
2024/09/17,08:00,6.8,0.0,64,260,0.3
2024/09/17,09:00,9.2,0.0,62,104,1.6
2024/09/17,10:00,10.2,0.0,64,85,3.1
2024/09/17,11:00,12.5,0.0,47,133,2.2
2024/09/17,12:00,13.5,0.0,41,120,3.8
2024/09/17,13:00,15.2,0.0,35,110,4.5
2024/09/17,14:00,16.4,0.0,38,89,6.1
2024/09/17,15:00,16.4,0.0,41,74,5.8
2024/09/17,16:00,15.6,0.0,41,36,3.0
2024/09/17,17:00,16.2,0.0,36,74,4.2
2024/09/17,18:00,15.2,0.0,43,71,3.0
2024/09/17,19:00,13.8,0.0,50,28,1.5
2024/09/17,20:00,13.9,0.0,46,341,4.0
2024/09/17,21:00,13.8,0.0,37,127,5.1
2024/09/17,22:00,12.0,0.0,40,151,3.2
2024/09/17,23:00,10.7,0.0,27,259,1.4
2024/09/18,00:00,10.0,0.0,27,306,1.3
2024/09/18,01:00,9.6,0.0,31,288,1.2
2024/09/18,02:00,9.2,0.0,33,229,2.3
2024/09/18,03:00,8.6,0.0,34,307,1.4
2024/09/18,04:00,8.2,0.0,35,307,1.1
2024/09/18,05:00,8.0,0.0,37,313,1.6
2024/09/18,06:00,8.0,0.0,41,332,1.5
2024/09/18,07:00,7.7,0.0,49,338,1.0
2024/09/18,08:00,8.2,0.0,53,104,2.2
2024/09/18,09:00,10.3,0.0,49,108,1.0
2024/09/18,10:00,12.6,0.0,41,90,4.5
2024/09/18,11:00,13.6,0.0,37,105,5.1
2024/09/18,12:00,14.2,0.0,35,106,4.2
2024/09/18,13:00,14.9,0.0,40,109,4.1
2024/09/18,14:00,15.7,0.0,39,107,3.4
2024/09/18,15:00,17.0,0.0,35,94,6.1
2024/09/18,16:00,16.9,0.0,34,75,6.1
2024/09/18,17:00,15.0,0.0,41,83,5.5
2024/09/18,18:00,13.8,0.0,43,88,3.1
2024/09/18,19:00,13.7,0.0,42,20,3.2
2024/09/18,20:00,9.1,4.0,72,329,5.4
2024/09/18,21:00,6.4,0.6,90,6,7.0
2024/09/18,23:00,6.4,0.0,81,323,1.5
2024/09/19,00:00,6.7,0.0,81,241,1.2
2024/09/19,01:00,6.5,0.0,83,251,0.9
2024/09/19,02:00,6.0,0.0,86,284,0.9
2024/09/19,03:00,5.7,0.0,86,284,1.9
2024/09/19,04:00,5.6,0.0,84,298,0.7
2024/09/19,05:00,5.7,0.0,80,318,1.3
2024/09/19,06:00,5.2,0.0,83,321,1.1
2024/09/19,07:00,5.1,0.0,83,308,1.2
2024/09/19,08:00,6.2,0.0,75,265,1.6
2024/09/19,09:00,8.9,0.0,64,100,2.4
2024/09/19,10:00,10.1,0.0,67,45,2.3
2024/09/19,11:00,12.4,0.0,48,355,2.3
2024/09/19,12:00,14.2,0.0,44,50,2.1
2024/09/19,13:00,15.6,0.0,39,8,3.2
2024/09/19,14:00,16.9,0.0,34,112,4.3
2024/09/19,15:00,16.2,0.0,44,89,7.7
2024/09/19,16:00,16.5,0.0,40,77,7.3
2024/09/19,17:00,16.7,0.0,34,18,4.5
2024/09/19,18:00,15.6,0.0,39,69,3.8
2024/09/19,19:00,13.8,0.0,49,19,2.1
2024/09/19,20:00,13.7,0.0,45,175,2.8
2024/09/19,21:00,12.3,0.0,37,172,4.3
2024/09/19,22:00,11.0,0.0,26,195,3.2
2024/09/19,23:00,9.4,0.0,29,291,1.0
2024/09/20,00:00,9.3,0.0,25,321,1.2
2024/09/20,01:00,8.8,0.0,29,63,1.2
2024/09/20,02:00,7.8,0.0,33,287,1.4
2024/09/20,03:00,6.9,0.0,35,291,0.9
2024/09/20,04:00,6.0,0.0,29,304,1.7
2024/09/20,05:00,6.1,0.0,24,284,1.2
2024/09/20,06:00,4.7,0.0,30,310,1.0
2024/09/20,07:00,3.9,0.0,37,296,1.1
2024/09/20,08:00,7.1,0.0,32,123,0.7
2024/09/20,09:00,9.7,0.0,29,123,1.2
2024/09/20,10:00,11.8,0.0,28,127,2.5
2024/09/20,11:00,13.3,0.0,42,127,3.9
2024/09/20,12:00,14.4,0.0,39,119,3.4
2024/09/20,13:00,15.6,0.0,29,107,4.2
2024/09/20,14:00,16.9,0.0,27,93,5.7
2024/09/20,15:00,17.7,0.0,20,94,5.7
2024/09/20,16:00,17.8,0.0,15,85,5.0
2024/09/20,17:00,17.9,0.0,13,70,4.5
2024/09/20,18:00,16.6,0.0,21,66,3.9
2024/09/20,19:00,13.9,0.0,40,62,2.4
2024/09/20,20:00,12.4,0.0,58,66,3.0
2024/09/20,21:00,11.0,0.0,66,71,1.8
2024/09/20,22:00,9.9,0.0,69,299,1.1
2024/09/20,23:00,9.6,0.0,68,300,1.4
2024/09/21,00:00,9.0,0.0,72,342,0.9
2024/09/21,01:00,8.6,0.0,72,324,0.7
2024/09/21,02:00,8.2,0.0,76,76,1.2
2024/09/21,03:00,8.3,0.0,78,38,1.2
2024/09/21,04:00,8.0,0.0,78,297,1.2
2024/09/21,05:00,8.4,0.0,76,225,1.4
2024/09/21,06:00,7.7,0.0,77,327,1.3
2024/09/21,07:00,7.2,0.0,78,282,1.4
2024/09/21,08:00,8.7,0.0,75,74,2.1
2024/09/21,09:00,9.5,0.0,72,79,2.3
2024/09/21,10:00,11.5,0.0,62,117,2.6
2024/09/21,11:00,13.6,0.0,45,160,2.5
2024/09/21,12:00,14.3,0.0,46,128,3.8
2024/09/21,13:00,15.3,0.0,45,106,6.4
2024/09/21,14:00,15.9,0.0,40,94,6.1
2024/09/21,15:00,17.5,0.0,32,92,6.0
2024/09/21,16:00,17.1,0.0,34,91,5.4
2024/09/21,17:00,16.2,0.0,36,72,5.3
2024/09/21,18:00,14.7,0.0,48,72,4.1
