Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/10/02,23:00,11.6,0.0,62,64,1.9
2024/10/03,00:00,11.3,0.0,72,99,4.3
2024/10/03,01:00,11.4,0.0,73,85,2.3
2024/10/03,02:00,10.5,0.0,75,56,2.1
2024/10/03,03:00,10.0,0.0,77,146,1.5
2024/10/03,04:00,10.0,0.0,75,151,1.2
2024/10/03,05:00,9.4,0.0,74,334,1.2
2024/10/03,06:00,8.9,0.0,75,310,1.0
2024/10/03,07:00,8.8,0.0,76,347,0.6
2024/10/03,08:00,9.1,0.0,77,127,1.1
2024/10/03,09:00,10.6,0.0,73,127,2.0
2024/10/03,10:00,12.2,0.0,62,141,2.6
2024/10/03,11:00,13.7,0.0,51,108,4.1
2024/10/03,12:00,13.9,0.0,56,71,7.0
2024/10/03,13:00,13.1,0.0,61,90,5.8
2024/10/03,14:00,14.3,0.0,52,86,6.3
2024/10/03,15:00,14.8,0.0,48,70,5.9
2024/10/03,16:00,14.4,0.0,46,32,3.8
2024/10/03,17:00,13.8,0.0,42,352,4.9
2024/10/03,18:00,11.7,0.0,50,315,2.1
2024/10/03,19:00,11.6,0.0,49,262,3.0
2024/10/03,20:00,10.6,0.0,51,211,1.2
2024/10/03,21:00,10.1,0.0,52,334,1.2
2024/10/03,22:00,10.0,0.0,52,15,1.1
2024/10/03,23:00,9.2,0.0,60,56,1.3
2024/10/04,00:00,8.4,0.0,66,345,0.6
2024/10/04,01:00,8.1,0.0,64,313,0.8
2024/10/04,02:00,7.6,0.0,65,279,1.7
2024/10/04,03:00,7.6,0.0,64,318,1.1
2024/10/04,04:00,7.4,0.0,64,352,0.8
2024/10/04,05:00,6.5,0.0,69,179,0.6
2024/10/04,06:00,6.2,0.0,71,63,1.0
2024/10/04,07:00,5.8,0.0,75,344,0.6
2024/10/04,08:00,6.4,0.0,75,141,0.4
2024/10/04,09:00,9.6,0.0,63,120,1.0
2024/10/04,10:00,11.9,0.0,54,151,1.8
2024/10/04,11:00,13.3,0.0,52,148,2.8
2024/10/04,12:00,14.8,0.0,45,117,5.1
2024/10/04,13:00,16.0,0.0,39,100,5.8
2024/10/04,14:00,17.1,0.0,24,82,5.0
2024/10/04,15:00,17.5,0.0,25,96,5.5
2024/10/04,16:00,17.2,0.0,23,80,6.3
2024/10/04,17:00,16.3,0.0,28,80,5.8
2024/10/04,18:00,15.1,0.0,30,78,4.5
2024/10/04,19:00,13.5,0.0,44,55,3.3
2024/10/04,20:00,12.1,0.0,51,53,3.7
2024/10/04,21:00,11.6,0.0,48,27,2.7
2024/10/04,22:00,10.7,0.0,46,45,3.4
2024/10/04,23:00,10.2,0.0,45,345,1.2
2024/10/05,00:00,8.6,0.0,49,278,2.0
2024/10/05,01:00,8.1,0.0,50,307,1.1
2024/10/05,02:00,7.6,0.0,53,329,1.3
2024/10/05,03:00,7.2,0.0,55,299,0.8
2024/10/05,04:00,6.8,0.0,58,317,1.4
2024/10/05,05:00,6.4,0.0,62,286,1.8
2024/10/05,06:00,5.7,0.0,63,285,1.5
2024/10/05,07:00,5.3,0.0,65,295,0.9
2024/10/05,08:00,7.1,0.0,59,256,0.9
2024/10/05,09:00,9.4,0.0,56,124,2.2
2024/10/05,10:00,10.8,0.0,53,132,4.0
2024/10/05,11:00,12.1,0.0,46,126,2.4
2024/10/05,12:00,13.6,0.0,38,115,4.2
2024/10/05,13:00,14.6,0.0,33,102,5.1
2024/10/05,14:00,15.4,0.0,32,110,5.0
2024/10/05,15:00,16.7,0.0,29,91,7.4
2024/10/05,16:00,17.1,0.0,28,81,7.1
2024/10/05,17:00,16.2,0.0,33,100,6.8
2024/10/05,18:00,14.6,0.0,41,85,5.8
2024/10/05,19:00,12.0,0.0,49,65,4.1
2024/10/05,20:00,12.0,0.0,49,65,4.1
2024/10/05,21:00,11.4,0.0,54,60,3.9
2024/10/05,22:00,10.2,0.0,61,68,2.2
2024/10/05,23:00,9.6,0.0,63,71,2.3
2024/10/06,00:00,8.9,0.0,69,348,0.8
2024/10/06,01:00,8.4,0.0,70,358,0.9
2024/10/06,02:00,8.1,0.0,71,30,1.3
2024/10/06,03:00,8.0,0.0,67,337,2.7
2024/10/06,04:00,7.3,0.0,61,339,2.6
2024/10/06,05:00,6.5,0.0,60,269,1.1
2024/10/06,06:00,5.6,0.0,63,332,1.5
2024/10/06,07:00,5.5,0.0,63,275,1.4
2024/10/06,08:00,8.5,0.0,57,88,1.7
2024/10/06,09:00,10.0,0.0,54,96,2.9
2024/10/06,10:00,11.4,0.0,48,113,3.6
2024/10/06,11:00,11.9,0.0,46,114,3.8
2024/10/06,12:00,13.7,0.0,40,107,4.8
2024/10/06,13:00,14.8,0.0,40,92,7.1
2024/10/06,14:00,16.3,0.0,29,94,6.2
2024/10/06,15:00,16.9,0.0,26,88,7.6
2024/10/06,16:00,15.9,0.0,38,92,8.2
2024/10/06,17:00,15.4,0.0,40,82,7.0
2024/10/06,18:00,14.6,0.0,42,66,4.9
2024/10/06,19:00,12.7,0.0,47,66,3.4
2024/10/06,20:00,11.4,0.0,54,62,2.7
2024/10/06,21:00,10.4,0.0,62,52,2.1
2024/10/06,22:00,10.3,0.0,65,173,2.1
2024/10/06,23:00,9.9,0.0,63,317,0.6
2024/10/07,00:00,8.5,0.0,67,239,0.9
2024/10/07,01:00,8.2,0.0,67,300,0.9
2024/10/07,02:00,8.0,0.0,75,96,3.6
2024/10/07,03:00,8.4,0.0,75,162,2.4
2024/10/07,04:00,7.7,0.0,73,340,0.6
2024/10/07,05:00,7.6,0.0,73,306,1.0
2024/10/07,06:00,7.6,0.0,70,319,1.1
2024/10/07,07:00,7.5,0.0,58,203,1.1
2024/10/07,08:00,9.2,0.0,47,62,0.7
2024/10/07,09:00,10.3,0.0,49,353,2.6
2024/10/07,10:00,12.1,0.0,45,88,4.4
2024/10/07,11:00,14.2,0.0,38,261,2.1
2024/10/07,12:00,14.5,0.0,40,114,3.9
2024/10/07,13:00,15.5,0.0,36,85,5.5
2024/10/07,14:00,17.0,0.0,33,87,6.2
2024/10/07,15:00,16.7,0.0,34,103,7.0
2024/10/07,16:00,17.4,0.0,29,77,6.9
2024/10/07,17:00,16.9,0.0,31,61,6.0
2024/10/07,18:00,14.7,0.0,42,70,5.1
2024/10/07,19:00,12.6,0.0,55,69,3.7
2024/10/07,20:00,11.4,0.0,60,66,2.6
2024/10/07,21:00,11.8,0.0,58,196,5.1
2024/10/07,22:00,9.1,0.4,66,359,3.7
2024/10/07,23:00,7.9,0.0,76,210,3.2
2024/10/08,00:00,8.6,0.0,67,214,3.2
2024/10/08,01:00,8.5,0.0,68,228,1.5
2024/10/08,02:00,8.8,0.0,64,270,1.1
2024/10/08,03:00,8.6,0.0,63,276,0.7
2024/10/08,04:00,8.6,0.0,63,262,1.1
2024/10/08,05:00,8.4,0.0,63,307,0.7
2024/10/08,06:00,8.0,0.0,62,266,0.7
2024/10/08,07:00,8.2,0.0,59,314,1.0
2024/10/08,08:00,10.0,0.0,51,230,1.6
2024/10/08,09:00,10.9,0.0,56,101,2.6
2024/10/08,10:00,12.3,0.0,50,61,2.3
2024/10/08,11:00,14.1,0.0,41,14,2.8
2024/10/08,12:00,15.4,0.0,41,88,4.8
2024/10/08,13:00,16.6,0.0,39,7,3.8
2024/10/08,14:00,18.3,0.0,28,321,3.0
2024/10/08,15:00,18.8,0.0,30,89,5.4
2024/10/08,16:00,15.8,0.0,42,131,3.3
2024/10/08,17:00,13.2,1.2,53,256,7.7
2024/10/08,18:00,7.6,3.4,80,64,3.1
2024/10/08,19:00,7.5,0.0,86,65,3.1
2024/10/08,20:00,S/D,S/D,S/D,S/D,S/D
2024/10/08,21:00,7.6,0.0,83,50,2.8
2024/10/08,22:00,7.7,0.0,82,62,3.4
2024/10/08,23:00,7.7,0.0,80,66,3.7
2024/10/09,00:00,7.4,0.0,82,53,2.8
2024/10/09,01:00,7.1,0.0,83,51,2.0
2024/10/09,02:00,7.5,0.0,79,15,1.8
2024/10/09,03:00,7.4,0.0,78,295,1.1
2024/10/09,04:00,6.5,0.0,79,276,1.3
2024/10/09,05:00,6.1,0.0,73,296,1.2
2024/10/09,06:00,5.3,0.0,76,284,1.9
2024/10/09,07:00,5.3,0.0,79,301,0.9
2024/10/09,08:00,7.1,0.0,73,260,2.3
2024/10/09,09:00,9.5,0.0,59,35,1.8
2024/10/09,10:00,11.0,0.0,54,260,2.1
2024/10/09,11:00,12.6,0.0,43,266,2.4
2024/10/09,12:00,14.7,0.0,33,15,1.8
2024/10/09,13:00,16.4,0.0,27,134,1.7
2024/10/09,14:00,16.8,0.0,32,101,4.4
2024/10/09,15:00,16.7,0.0,37,79,5.8
2024/10/09,16:00,16.8,0.0,37,82,5.2
2024/10/09,17:00,16.4,0.0,36,75,3.9
2024/10/09,18:00,16.8,0.0,26,240,6.2
2024/10/09,19:00,15.5,0.0,12,247,7.0
2024/10/09,20:00,12.9,0.0,14,155,2.5
2024/10/09,21:00,10.9,0.0,25,239,2.7
2024/10/09,22:00,9.5,0.0,20,295,2.4
2024/10/09,23:00,8.9,0.0,18,284,1.3
2024/10/10,00:00,8.1,0.0,19,329,0.9
2024/10/10,01:00,6.8,0.0,24,303,2.6
2024/10/10,02:00,5.8,0.0,30,272,3.6
2024/10/10,03:00,4.6,0.0,28,334,1.3
2024/10/10,04:00,5.0,0.0,24,283,2.5
2024/10/10,05:00,5.1,0.0,23,250,2.6
2024/10/10,06:00,4.8,0.0,21,272,3.5
2024/10/10,07:00,4.6,0.0,23,225,2.7
2024/10/10,08:00,6.9,0.0,20,243,5.9
2024/10/10,09:00,9.9,0.0,13,241,6.1
2024/10/10,10:00,12.0,0.0,10,254,3.4
2024/10/10,11:00,14.1,0.0,8,325,3.5
2024/10/10,12:00,16.0,0.0,7,270,3.3
2024/10/10,13:00,17.7,0.0,7,140,2.7
2024/10/10,14:00,18.9,0.0,5,231,4.1
2024/10/10,15:00,19.4,0.0,13,89,5.4
2024/10/10,16:00,19.0,0.0,18,85,5.9
2024/10/10,17:00,18.5,0.0,18,91,3.7
2024/10/10,18:00,17.2,0.0,23,216,1.7
2024/10/10,19:00,15.8,0.0,11,216,5.1
2024/10/10,20:00,12.3,0.0,14,223,4.1
2024/10/10,21:00,10.8,0.0,13,287,3.0
2024/10/10,22:00,9.8,0.0,11,345,2.7
2024/10/10,23:00,9.4,0.0,10,271,1.4
2024/10/11,00:00,6.8,0.0,16,277,2.6
2024/10/11,01:00,5.8,0.0,16,277,2.3
2024/10/11,02:00,4.4,0.0,19,258,2.2
2024/10/11,03:00,3.3,0.0,30,302,1.3
2024/10/11,04:00,2.9,0.0,27,277,2.1
2024/10/11,05:00,3.2,0.0,20,310,1.5
2024/10/11,06:00,2.4,0.0,24,304,1.2
2024/10/11,07:00,2.0,0.0,27,63,1.9
2024/10/11,08:00,4.4,0.0,34,86,1.4
2024/10/11,09:00,6.9,0.0,27,112,1.8
2024/10/11,10:00,9.4,0.0,22,123,2.7
2024/10/11,11:00,12.4,0.0,22,138,2.9
2024/10/11,12:00,15.0,0.0,14,134,3.1
2024/10/11,13:00,16.6,0.0,13,114,3.9
2024/10/11,14:00,17.5,0.0,13,125,5.0
2024/10/11,15:00,18.4,0.0,11,82,5.6
2024/10/11,16:00,19.0,0.0,10,80,6.9
2024/10/11,17:00,17.9,0.0,9,65,5.9
2024/10/11,18:00,15.9,0.0,15,45,4.7
2024/10/11,19:00,13.3,0.0,36,46,2.1
2024/10/11,20:00,12.0,0.0,53,127,2.8
2024/10/11,21:00,11.9,0.0,57,56,2.6
2024/10/11,22:00,10.5,0.0,70,68,2.1
2024/10/11,23:00,9.5,0.0,75,72,2.5
2024/10/12,00:00,9.3,0.0,76,129,2.4
2024/10/12,01:00,9.2,0.0,72,121,1.9
2024/10/12,02:00,8.4,0.0,71,239,1.6
2024/10/12,03:00,7.1,0.0,71,310,0.7
2024/10/12,04:00,7.4,0.0,69,255,0.9
2024/10/12,05:00,7.3,0.0,71,321,1.2
2024/10/12,06:00,7.2,0.0,67,292,1.2
2024/10/12,07:00,7.4,0.0,68,271,0.8
2024/10/12,08:00,9.6,0.0,59,155,0.6
2024/10/12,09:00,11.0,0.0,55,108,1.7
2024/10/12,10:00,12.4,0.0,49,133,3.0
2024/10/12,11:00,13.9,0.0,45,144,2.8
2024/10/12,12:00,15.2,0.0,42,110,5.2
2024/10/12,13:00,15.5,0.0,42,118,7.3
2024/10/12,14:00,16.9,0.0,35,89,5.9
2024/10/12,15:00,17.5,0.0,25,76,6.4
2024/10/12,16:00,16.5,0.0,32,81,6.8
2024/10/12,17:00,15.4,0.0,37,25,4.2
2024/10/12,18:00,13.3,0.0,41,191,5.6
2024/10/12,19:00,10.0,3.0,53,40,4.4
2024/10/12,20:00,7.0,2.8,74,339,2.8
2024/10/12,21:00,6.0,1.4,74,353,5.1
2024/10/12,22:00,6.3,0.0,70,256,2.3
2024/10/12,23:00,6.8,0.0,68,302,2.0
2024/10/13,00:00,6.1,0.0,69,298,1.3
2024/10/13,01:00,5.8,0.0,72,288,1.8
2024/10/13,02:00,5.6,0.0,69,285,1.7
2024/10/13,03:00,5.2,0.0,70,278,2.0
2024/10/13,04:00,4.4,0.0,74,341,0.8
2024/10/13,05:00,4.2,0.0,77,309,0.8
2024/10/13,06:00,4.2,0.0,81,321,1.1
2024/10/13,07:00,4.9,0.0,80,271,1.8
2024/10/13,08:00,7.3,0.0,66,75,2.8
2024/10/13,09:00,9.0,0.0,62,328,2.2
2024/10/13,10:00,10.6,0.0,56,82,2.7
2024/10/13,11:00,11.9,0.0,51,42,3.6
2024/10/13,12:00,12.5,0.0,50,114,3.3
2024/10/13,13:00,13.5,0.0,47,106,4.9
2024/10/13,14:00,14.4,0.0,42,99,4.7
2024/10/13,15:00,15.1,0.0,35,102,6.3
2024/10/13,16:00,15.4,0.0,41,90,6.0
2024/10/13,17:00,15.2,0.0,40,76,7.0
2024/10/13,18:00,14.0,0.0,44,64,6.8
2024/10/13,19:00,10.9,0.0,65,67,3.7
2024/10/13,20:00,9.6,0.0,71,72,3.9
2024/10/13,21:00,9.0,0.0,73,66,2.2
2024/10/13,22:00,9.0,0.0,72,146,1.4
2024/10/13,23:00,9.2,0.0,70,159,3.2
2024/10/14,00:00,9.5,0.0,70,70,3.1
2024/10/14,01:00,9.1,0.0,71,60,2.3
2024/10/14,02:00,8.9,0.0,72,72,1.7
2024/10/14,03:00,8.6,0.0,69,60,2.1
2024/10/14,04:00,8.2,0.0,71,315,0.8
2024/10/14,05:00,7.1,0.0,75,283,1.3
2024/10/14,06:00,6.4,0.0,78,295,1.0
2024/10/14,07:00,6.4,0.0,78,313,1.0
2024/10/14,08:00,8.2,0.0,71,211,0.9
2024/10/14,09:00,10.3,0.0,61,109,0.9
2024/10/14,10:00,11.0,0.0,59,129,1.7
2024/10/14,11:00,11.6,0.0,55,29,1.9
2024/10/14,12:00,14.1,0.0,42,24,2.8
2024/10/14,13:00,15.9,0.0,37,67,5.5
2024/10/14,14:00,16.4,0.0,36,89,5.5
2024/10/14,15:00,16.9,0.0,33,95,6.5
2024/10/14,16:00,15.6,0.0,35,98,5.5
2024/10/14,17:00,12.6,0.0,49,201,7.8
2024/10/14,18:00,9.5,0.0,59,215,8.4
2024/10/14,19:00,9.9,0.0,56,213,3.4
2024/10/14,20:00,10.2,0.0,53,302,2.2
2024/10/14,21:00,10.7,0.0,50,1,1.4
2024/10/14,22:00,10.2,0.0,53,237,1.1
2024/10/14,23:00,9.9,0.0,55,282,0.8
2024/10/15,00:00,8.9,0.0,58,312,1.1
2024/10/15,01:00,8.1,0.0,61,325,1.0
2024/10/15,02:00,8.0,0.0,60,239,2.4
2024/10/15,03:00,7.0,0.0,61,331,1.3
2024/10/15,04:00,6.4,0.0,62,278,0.8
2024/10/15,05:00,6.1,0.0,60,304,0.8
2024/10/15,06:00,5.6,0.0,60,290,1.4
2024/10/15,07:00,6.0,0.0,58,51,1.4
2024/10/15,08:00,8.8,0.0,57,99,1.8
2024/10/15,09:00,10.5,0.0,50,131,2.2
2024/10/15,10:00,12.4,0.0,45,133,2.2
2024/10/15,11:00,14.0,0.0,39,114,2.1
2024/10/15,12:00,15.6,0.0,32,91,3.0
2024/10/15,13:00,17.4,0.0,28,130,2.9
2024/10/15,14:00,17.8,0.0,29,93,5.1
2024/10/15,15:00,17.6,0.0,29,74,5.9
2024/10/15,16:00,18.0,0.0,22,73,7.4
2024/10/15,17:00,16.6,0.0,31,55,4.7
2024/10/15,18:00,15.5,0.0,37,28,4.0
2024/10/15,19:00,13.5,0.0,42,80,2.0
2024/10/15,20:00,12.3,0.0,48,275,2.2
2024/10/15,21:00,11.9,0.0,44,73,1.4
2024/10/15,22:00,11.5,0.0,53,54,3.6
2024/10/15,23:00,8.5,3.8,72,337,1.9
2024/10/16,00:00,6.1,1.4,80,273,0.8
2024/10/16,01:00,7.3,0.4,79,300,1.9
2024/10/16,02:00,7.1,0.0,76,286,1.1
2024/10/16,03:00,7.6,0.0,73,93,3.3
2024/10/16,04:00,6.6,0.0,80,87,8.7
2024/10/16,05:00,5.9,0.0,82,35,2.5
2024/10/16,06:00,6.0,0.0,77,259,1.6
2024/10/16,07:00,6.3,0.0,76,299,1.2
2024/10/16,08:00,7.0,0.0,71,271,2.2
2024/10/16,09:00,8.6,0.0,61,271,2.2
2024/10/16,10:00,10.7,0.0,55,348,2.8
2024/10/16,11:00,12.1,0.0,50,350,2.8
2024/10/16,12:00,14.1,0.0,44,55,2.0
2024/10/16,13:00,15.3,0.0,41,65,2.9
2024/10/16,14:00,14.4,0.0,47,187,6.6
