Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/01/21,19:00,16.4,0.0,39,72,2.9
2024/01/21,20:00,14.6,0.0,48,71,2.9
2024/01/21,21:00,13.5,0.0,60,61,2.5
2024/01/21,22:00,12.9,0.0,68,72,3.8
2024/01/21,23:00,12.8,0.0,72,105,3.9
2024/01/22,00:00,12.4,0.0,73,172,3.0
2024/01/22,01:00,11.8,0.0,71,60,1.3
2024/01/22,02:00,11.1,0.0,74,62,1.0
2024/01/22,03:00,10.7,0.0,72,271,1.3
2024/01/22,04:00,11.0,0.0,72,93,2.3
2024/01/22,05:00,10.5,0.0,72,341,0.9
2024/01/22,06:00,10.1,0.0,69,17,1.1
2024/01/22,07:00,9.9,0.0,69,211,2.1
2024/01/22,08:00,10.6,0.0,65,226,1.3
2024/01/22,09:00,12.6,0.0,58,104,1.9
2024/01/22,10:00,14.2,0.0,57,113,2.5
2024/01/22,11:00,15.3,0.0,55,116,4.4
2024/01/22,12:00,16.6,0.0,45,100,5.3
2024/01/22,13:00,17.2,0.0,45,84,5.5
2024/01/22,14:00,17.4,0.0,45,87,6.0
2024/01/22,15:00,17.7,0.0,45,77,6.1
2024/01/22,16:00,17.0,0.0,45,99,7.3
2024/01/22,17:00,16.6,0.0,42,79,6.4
2024/01/22,18:00,15.5,0.0,48,83,7.2
2024/01/22,19:00,13.8,0.0,58,110,6.2
2024/01/22,20:00,13.8,0.0,58,110,6.2
2024/01/22,21:00,13.6,0.0,57,171,3.2
2024/01/22,22:00,12.7,0.0,57,171,2.5
2024/01/22,23:00,12.0,0.0,59,102,2.2
2024/01/23,00:00,12.1,0.0,57,58,2.2
2024/01/23,01:00,12.0,0.0,67,23,3.0
2024/01/23,02:00,12.1,0.0,65,42,2.1
2024/01/23,03:00,11.6,0.0,68,30,0.3
2024/01/23,04:00,11.4,0.0,68,220,2.4
2024/01/23,05:00,11.3,0.0,69,258,1.6
2024/01/23,06:00,10.7,0.0,75,332,1.8
2024/01/23,07:00,8.8,0.0,87,320,1.4
2024/01/23,08:00,10.2,0.0,80,268,0.5
2024/01/23,09:00,11.1,0.0,73,71,0.8
2024/01/23,10:00,12.8,0.0,68,111,1.4
2024/01/23,11:00,14.5,0.0,60,101,3.0
2024/01/23,12:00,14.5,0.0,56,86,1.8
2024/01/23,13:00,16.0,0.0,54,102,3.9
2024/01/23,14:00,17.2,0.0,51,89,5.9
2024/01/23,15:00,16.9,0.0,54,86,4.7
2024/01/23,16:00,17.1,0.0,54,99,6.1
2024/01/23,17:00,16.8,0.0,53,88,5.1
2024/01/23,18:00,15.8,0.0,54,85,5.5
2024/01/23,19:00,12.9,0.0,56,215,5.2
2024/01/23,20:00,13.0,0.0,54,227,2.6
2024/01/23,21:00,12.2,0.0,56,198,2.6
2024/01/23,22:00,12.0,0.0,59,271,4.4
2024/01/23,23:00,11.3,0.0,64,316,1.7
2024/01/24,00:00,11.0,0.0,67,281,2.5
2024/01/24,01:00,10.5,0.0,72,308,2.1
2024/01/24,02:00,10.0,0.0,76,317,2.9
2024/01/24,03:00,9.3,0.0,76,292,1.7
2024/01/24,04:00,9.1,0.0,76,310,1.5
2024/01/24,05:00,9.0,0.0,78,308,1.5
2024/01/24,06:00,8.6,0.0,78,269,2.0
2024/01/24,07:00,8.5,0.0,79,297,1.3
2024/01/24,08:00,10.3,0.0,71,325,1.5
2024/01/24,09:00,12.2,0.0,62,10,1.5
2024/01/24,10:00,13.6,0.0,58,19,1.8
2024/01/24,11:00,14.8,0.0,53,127,2.4
2024/01/24,12:00,15.4,0.0,52,135,2.3
2024/01/24,13:00,15.5,0.0,55,346,1.5
2024/01/24,14:00,16.7,0.0,49,155,2.4
2024/01/24,15:00,18.3,0.0,43,153,2.6
2024/01/24,16:00,18.8,0.0,41,68,5.2
2024/01/24,17:00,16.8,0.0,48,74,4.9
2024/01/24,18:00,15.8,0.0,46,83,1.5
2024/01/24,19:00,13.3,0.0,49,236,4.6
2024/01/24,20:00,13.3,0.0,49,236,4.6
2024/01/24,21:00,12.8,0.0,51,231,2.4
2024/01/24,22:00,12.2,0.0,58,165,5.2
2024/01/24,23:00,11.4,0.0,64,178,4.6
2024/01/25,00:00,10.9,0.0,62,150,2.6
2024/01/25,01:00,11.1,0.0,61,21,2.6
2024/01/25,02:00,10.3,0.0,67,22,1.9
2024/01/25,03:00,9.5,0.0,70,269,3.2
2024/01/25,04:00,8.9,0.0,72,154,0.8
2024/01/25,05:00,8.5,0.0,73,287,1.1
2024/01/25,06:00,8.4,0.0,74,272,2.0
2024/01/25,07:00,8.2,0.0,73,317,0.7
2024/01/25,08:00,9.4,0.0,69,95,0.4
2024/01/25,09:00,11.8,0.0,60,118,1.4
2024/01/25,10:00,13.3,0.0,56,128,1.8
2024/01/25,11:00,13.1,0.0,60,93,2.9
2024/01/25,12:00,14.7,0.0,57,142,2.4
2024/01/25,13:00,16.2,0.0,50,113,2.8
2024/01/25,14:00,17.4,0.0,45,87,4.7
2024/01/25,15:00,18.0,0.0,42,355,5.5
2024/01/25,16:00,17.1,0.0,44,33,3.1
2024/01/25,17:00,15.3,0.0,53,78,3.9
2024/01/25,18:00,14.2,0.0,56,32,2.9
2024/01/25,19:00,13.4,0.0,61,29,2.2
2024/01/25,20:00,12.4,0.0,61,210,3.0
2024/01/25,21:00,11.5,0.0,62,179,6.3
2024/01/25,22:00,10.9,0.0,64,208,2.3
2024/01/25,23:00,11.5,0.0,60,84,7.4
2024/01/26,00:00,10.6,0.0,73,89,8.0
2024/01/26,01:00,9.9,0.0,78,89,1.8
2024/01/26,02:00,10.0,0.0,78,68,2.3
2024/01/26,03:00,10.0,0.0,78,111,2.2
2024/01/26,04:00,9.9,0.0,75,193,1.2
2024/01/26,05:00,9.6,0.0,74,213,2.0
2024/01/26,06:00,9.8,0.0,72,198,1.5
2024/01/26,07:00,10.0,0.0,70,22,1.1
2024/01/26,08:00,10.6,0.0,69,47,1.2
2024/01/26,09:00,9.7,0.0,78,334,1.3
2024/01/26,10:00,10.3,0.0,79,83,2.2
2024/01/26,11:00,11.2,0.0,75,83,3.5
2024/01/26,12:00,12.6,0.0,65,124,1.7
2024/01/26,13:00,15.0,0.0,56,111,2.9
2024/01/26,14:00,16.3,0.0,50,116,3.9
2024/01/26,15:00,17.1,0.0,48,106,5.5
2024/01/26,16:00,17.8,0.0,42,78,4.5
2024/01/26,17:00,17.1,0.0,41,77,4.5
2024/01/26,18:00,15.2,0.0,47,246,1.4
2024/01/26,19:00,13.6,0.0,53,43,3.4
2024/01/26,20:00,13.6,S/D,53,43,3.4
2024/01/26,21:00,S/D,S/D,S/D,S/D,S/D
2024/01/26,22:00,S/D,S/D,S/D,S/D,S/D
2024/01/26,23:00,8.7,0.0,82,190,3.0
2024/01/27,00:00,8.4,0.0,80,195,1.5
2024/01/27,01:00,8.3,0.0,82,320,1.3
2024/01/27,02:00,8.3,0.0,82,15,3.0
2024/01/27,03:00,7.8,0.0,83,348,1.8
2024/01/27,04:00,7.5,0.0,84,298,1.4
2024/01/27,05:00,7.9,0.0,78,250,3.0
2024/01/27,06:00,8.0,0.0,70,329,0.8
2024/01/27,07:00,7.9,0.0,73,288,1.1
2024/01/27,08:00,9.3,0.0,68,225,1.9
2024/01/27,09:00,10.4,0.0,63,25,1.1
2024/01/27,10:00,13.0,0.0,53,148,1.5
2024/01/27,11:00,13.9,0.0,56,60,2.0
2024/01/27,12:00,14.0,0.0,58,108,4.5
2024/01/27,13:00,14.9,0.0,55,89,4.5
2024/01/27,14:00,15.7,0.0,47,91,4.8
2024/01/27,15:00,16.7,0.0,38,119,4.5
2024/01/27,16:00,16.7,0.0,40,85,5.4
2024/01/27,17:00,15.7,0.0,41,81,3.5
2024/01/27,18:00,15.4,0.0,44,88,4.5
2024/01/27,19:00,13.2,0.0,54,55,2.0
2024/01/27,20:00,13.2,0.0,54,55,2.0
2024/01/27,21:00,13.2,S/D,S/D,S/D,S/D
2024/01/27,22:00,12.6,0.0,54,6,0.9
2024/01/27,23:00,11.2,0.0,60,208,2.3
2024/01/28,00:00,11.0,0.0,64,300,0.6
2024/01/28,01:00,10.5,0.0,66,334,1.1
2024/01/28,02:00,9.9,0.0,69,171,2.9
2024/01/28,03:00,9.6,0.0,71,293,0.8
2024/01/28,04:00,9.4,0.0,73,313,0.5
2024/01/28,05:00,8.5,0.0,77,216,1.3
2024/01/28,06:00,8.6,0.0,78,348,0.8
2024/01/28,07:00,8.3,0.0,78,287,1.3
2024/01/28,08:00,10.4,0.0,67,27,0.9
2024/01/28,09:00,11.8,0.0,64,93,1.3
2024/01/28,10:00,13.7,0.0,58,87,2.1
2024/01/28,11:00,14.4,0.0,53,127,1.2
2024/01/28,12:00,14.9,0.0,50,81,4.7
2024/01/28,13:00,15.7,0.0,46,118,3.8
2024/01/28,14:00,16.0,0.0,50,91,5.6
2024/01/28,15:00,16.6,0.0,51,95,5.5
2024/01/28,16:00,16.9,0.0,46,87,5.7
2024/01/28,17:00,16.7,0.0,44,96,5.7
2024/01/28,18:00,15.0,0.0,46,89,5.0
2024/01/28,19:00,14.5,0.0,51,106,5.9
2024/01/28,20:00,11.9,0.0,63,216,4.2
2024/01/28,21:00,10.1,0.0,74,270,1.6
2024/01/28,23:00,10.2,0.0,74,322,3.0
2024/01/29,00:00,9.3,0.0,81,324,3.5
2024/01/29,01:00,8.6,0.0,83,322,3.5
2024/01/29,02:00,8.2,0.0,84,270,2.5
2024/01/29,03:00,8.1,0.0,82,354,1.7
2024/01/29,04:00,8.0,0.0,81,308,1.4
2024/01/29,05:00,8.2,0.0,80,307,1.1
2024/01/29,06:00,8.6,0.0,79,345,1.9
2024/01/29,07:00,7.7,0.0,83,333,2.3
2024/01/29,08:00,8.4,0.0,80,320,1.0
2024/01/29,09:00,10.3,0.0,72,196,1.5
2024/01/29,10:00,12.3,0.0,65,133,1.7
2024/01/29,11:00,13.6,0.0,60,117,2.8
2024/01/29,12:00,15.0,0.0,56,90,2.5
2024/01/29,13:00,15.8,0.0,55,99,4.3
2024/01/29,14:00,16.1,0.0,48,112,3.0
2024/01/29,15:00,17.2,0.0,45,87,4.4
2024/01/29,16:00,16.0,0.0,47,70,4.7
2024/01/29,17:00,15.7,0.0,50,102,4.2
2024/01/29,18:00,15.0,0.0,48,65,3.6
2024/01/29,19:00,14.3,0.0,49,61,2.5
2024/01/29,20:00,14.0,0.0,48,60,1.6
2024/01/29,21:00,13.5,S/D,54,295,1.0
2024/01/29,22:00,13.5,0.0,59,304,2.0
2024/01/29,23:00,11.7,S/D,65,S/D,1.7
2024/01/30,00:00,12.0,0.0,61,275,1.9
2024/01/30,01:00,11.8,0.0,59,268,2.7
2024/01/30,02:00,10.9,0.0,62,243,2.0
2024/01/30,03:00,10.6,S/D,65,284,2.3
2024/01/30,04:00,10.1,0.0,70,291,1.1
2024/01/30,05:00,10.2,0.0,69,12,1.2
2024/01/30,06:00,9.9,0.0,72,67,1.8
2024/01/30,07:00,9.3,0.0,78,77,2.7
2024/01/30,08:00,9.1,0.0,80,187,1.9
2024/01/30,09:00,10.3,0.0,72,166,1.8
2024/01/30,10:00,10.0,1.4,76,76,1.9
2024/01/30,11:00,10.1,0.0,77,71,1.8
2024/01/30,12:00,11.8,0.2,65,169,0.9
2024/01/30,13:00,13.6,0.0,57,116,1.9
2024/01/30,14:00,15.4,0.0,50,90,4.7
2024/01/30,15:00,16.6,0.0,48,77,4.9
2024/01/30,16:00,16.8,0.0,47,74,6.5
2024/01/30,17:00,16.4,0.0,46,67,5.6
2024/01/30,18:00,15.6,0.0,49,73,5.6
2024/01/30,19:00,13.2,0.0,64,59,3.5
2024/01/30,20:00,13.2,0.0,64,59,3.5
2024/01/30,21:00,S/D,S/D,S/D,S/D,S/D
2024/01/30,22:00,11.3,S/D,S/D,S/D,S/D
2024/01/30,23:00,8.3,1.8,86,176,5.1
2024/01/31,00:00,8.2,4.0,85,47,2.0
2024/01/31,01:00,8.2,0.4,82,296,1.7
2024/01/31,02:00,7.9,0.8,84,305,1.0
2024/01/31,03:00,7.9,0.2,86,28,0.9
2024/01/31,04:00,8.3,1.0,85,137,3.9
2024/01/31,05:00,7.8,1.0,83,189,2.9
2024/01/31,06:00,7.6,0.2,83,209,3.3
2024/01/31,07:00,7.7,0.0,81,208,2.6
2024/01/31,08:00,8.1,0.0,78,327,0.9
2024/01/31,09:00,9.2,0.0,75,269,2.2
2024/01/31,10:00,10.3,0.0,71,336,3.3
2024/01/31,11:00,11.6,0.0,69,110,2.7
2024/01/31,12:00,12.7,0.0,65,111,3.1
2024/01/31,13:00,14.4,0.0,55,83,4.8
2024/01/31,14:00,14.8,0.0,54,116,4.8
2024/01/31,15:00,15.4,0.0,53,116,4.2
2024/01/31,16:00,16.0,0.0,49,103,4.3
2024/01/31,17:00,16.2,0.0,46,96,5.0
2024/01/31,18:00,15.9,0.0,46,78,4.9
2024/01/31,19:00,14.3,0.0,53,78,4.6
2024/01/31,21:00,12.1,0.0,65,56,2.0
2024/01/31,22:00,12.5,0.0,67,48,1.2
2024/01/31,23:00,12.5,0.0,68,36,2.2
