Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/12/02,03:00,7.8,0.0,80,309,1.5
2023/12/02,04:00,7.2,0.0,84,321,1.2
2023/12/02,05:00,7.1,0.0,84,271,1.2
2023/12/02,06:00,6.8,0.0,82,311,1.3
2023/12/02,07:00,6.6,0.0,73,299,0.9
2023/12/02,08:00,9.0,0.0,66,107,0.9
2023/12/02,09:00,10.8,0.0,66,94,2.2
2023/12/02,10:00,12.0,0.0,64,110,2.8
2023/12/02,11:00,13.4,0.0,59,121,3.1
2023/12/02,12:00,14.1,0.0,56,122,3.6
2023/12/02,13:00,15.3,0.0,48,134,2.3
2023/12/02,14:00,16.4,0.0,47,121,3.5
2023/12/02,15:00,17.1,0.0,42,99,4.2
2023/12/02,16:00,17.4,0.0,38,102,4.3
2023/12/02,17:00,16.7,0.0,41,146,5.6
2023/12/02,18:00,14.3,0.0,53,112,3.3
2023/12/02,19:00,13.5,0.0,57,65,1.7
2023/12/02,20:00,13.5,0.0,57,65,1.7
2023/12/02,21:00,13.3,0.0,56,283,2.9
2023/12/02,22:00,12.2,0.0,47,250,2.4
2023/12/02,23:00,11.9,0.0,37,267,2.3
2023/12/03,00:00,11.5,0.0,40,254,1.5
2023/12/03,01:00,10.9,0.0,43,218,1.0
2023/12/03,02:00,10.7,0.0,40,161,1.1
2023/12/03,03:00,9.9,0.0,39,293,1.5
2023/12/03,04:00,9.0,0.0,43,287,1.4
2023/12/03,05:00,8.4,0.0,46,301,0.9
2023/12/03,06:00,7.7,0.0,50,288,1.9
2023/12/03,07:00,7.9,0.0,48,318,1.0
2023/12/03,08:00,10.9,0.0,35,135,1.0
2023/12/03,09:00,12.8,0.0,33,117,2.4
2023/12/03,10:00,12.8,0.0,52,117,3.1
2023/12/03,11:00,14.1,0.0,52,124,3.3
2023/12/03,12:00,15.1,0.0,47,122,2.4
2023/12/03,13:00,16.2,0.0,44,97,4.1
2023/12/03,14:00,17.0,0.0,45,97,3.3
2023/12/03,15:00,17.7,0.0,46,107,5.7
2023/12/03,16:00,18.0,0.0,43,82,6.0
2023/12/03,17:00,17.4,0.0,38,71,6.9
2023/12/03,18:00,15.8,0.0,42,65,4.9
2023/12/03,19:00,14.5,0.0,48,72,3.0
2023/12/03,20:00,14.1,0.0,60,278,2.3
2023/12/03,21:00,13.2,0.0,50,108,3.3
2023/12/03,22:00,12.7,0.0,58,59,1.3
2023/12/03,23:00,12.6,0.0,57,142,3.5
2023/12/04,00:00,12.9,0.0,48,346,1.8
2023/12/04,01:00,11.4,0.0,58,65,3.6
2023/12/04,02:00,9.3,0.0,77,118,0.5
2023/12/04,03:00,9.2,0.0,76,281,2.5
2023/12/04,04:00,9.0,0.0,72,315,1.0
2023/12/04,05:00,9.0,0.0,60,319,1.2
2023/12/04,06:00,9.2,0.0,46,293,1.1
2023/12/04,07:00,8.6,0.0,47,340,1.1
2023/12/04,08:00,10.4,0.0,54,146,1.5
2023/12/04,09:00,12.0,0.0,56,83,3.3
2023/12/04,10:00,13.2,0.0,55,95,4.9
2023/12/04,11:00,14.4,0.0,57,115,3.7
2023/12/04,12:00,15.1,0.0,55,108,5.0
2023/12/04,13:00,16.0,0.0,52,119,4.5
2023/12/04,14:00,17.6,0.0,45,106,5.9
2023/12/04,15:00,18.5,0.0,39,97,4.4
2023/12/04,16:00,18.4,0.0,34,98,5.1
2023/12/04,17:00,18.1,0.0,35,76,6.9
2023/12/04,18:00,16.4,0.0,39,67,5.5
2023/12/04,19:00,14.8,0.0,52,69,2.9
2023/12/04,20:00,13.6,0.0,66,64,2.2
2023/12/04,21:00,13.5,0.0,67,63,2.2
2023/12/04,22:00,12.6,0.0,72,59,2.9
2023/12/04,23:00,11.7,0.0,77,91,3.7
2023/12/05,00:00,11.5,0.0,77,57,2.1
2023/12/05,01:00,11.6,0.0,76,165,3.3
2023/12/05,02:00,10.8,0.0,71,227,1.3
2023/12/05,03:00,10.3,0.0,49,310,0.9
2023/12/05,04:00,10.0,0.0,58,101,6.9
2023/12/05,05:00,9.2,0.0,74,2,3.4
2023/12/05,06:00,8.3,0.0,66,246,2.1
2023/12/05,07:00,8.3,0.0,68,270,1.5
2023/12/05,08:00,10.6,0.0,61,134,0.9
2023/12/05,09:00,12.4,0.0,57,102,2.7
2023/12/05,10:00,14.0,0.0,51,54,3.4
2023/12/05,11:00,14.7,0.0,48,121,3.2
2023/12/05,12:00,16.0,0.0,49,89,5.5
2023/12/05,13:00,16.1,0.0,49,85,4.9
2023/12/05,14:00,16.4,0.0,47,88,5.6
2023/12/05,15:00,16.9,0.0,46,81,6.3
2023/12/05,16:00,16.7,0.0,42,85,5.7
2023/12/05,17:00,16.1,0.0,45,66,5.0
2023/12/05,18:00,14.8,0.0,50,53,4.0
2023/12/05,19:00,13.9,0.0,57,82,3.5
2023/12/05,20:00,12.9,0.0,60,72,3.1
2023/12/05,21:00,12.7,0.0,60,231,0.7
2023/12/05,22:00,12.3,0.0,60,201,3.2
2023/12/05,23:00,11.9,0.0,56,264,1.0
2023/12/06,00:00,11.2,0.0,45,195,2.0
2023/12/06,01:00,11.3,0.0,42,276,1.1
2023/12/06,02:00,10.5,0.0,41,315,1.2
2023/12/06,03:00,10.2,0.0,37,293,1.3
2023/12/06,04:00,9.6,0.0,41,269,1.5
2023/12/06,05:00,9.1,0.0,42,285,1.2
2023/12/06,06:00,8.5,0.0,44,318,1.2
2023/12/06,07:00,8.6,0.0,43,257,0.6
2023/12/06,08:00,11.9,0.0,38,121,0.8
2023/12/06,09:00,13.8,0.0,35,96,2.3
2023/12/06,10:00,14.6,0.0,37,111,3.4
2023/12/06,11:00,15.7,0.0,38,84,3.5
2023/12/06,12:00,17.0,0.0,34,108,4.9
2023/12/06,13:00,17.3,0.0,35,61,2.7
2023/12/06,14:00,17.6,0.0,41,81,5.4
2023/12/06,15:00,18.8,0.0,33,73,6.2
2023/12/06,16:00,17.6,0.0,37,72,5.7
2023/12/06,17:00,15.9,0.0,49,72,3.9
2023/12/06,18:00,16.0,0.0,52,26,3.1
2023/12/06,19:00,15.6,0.0,48,55,2.8
2023/12/06,20:00,14.3,0.0,57,112,1.9
2023/12/06,21:00,9.8,18.8,76,267,2.1
2023/12/06,23:00,8.9,2.0,72,356,2.3
2023/12/07,00:00,9.2,1.2,69,182,6.6
2023/12/07,01:00,8.5,0.0,69,205,4.1
2023/12/07,02:00,8.2,0.0,70,261,1.0
2023/12/07,03:00,8.6,0.0,68,321,1.3
2023/12/07,04:00,8.8,0.0,65,274,3.2
2023/12/07,05:00,8.4,0.0,69,307,1.0
2023/12/07,06:00,7.3,0.0,76,300,1.3
2023/12/07,07:00,7.9,0.0,72,270,1.7
2023/12/07,08:00,11.2,0.0,60,150,0.7
2023/12/07,09:00,12.6,0.0,58,128,1.7
2023/12/07,10:00,13.6,0.0,56,25,2.3
2023/12/07,11:00,15.2,0.0,51,100,2.5
2023/12/07,12:00,15.6,0.0,52,95,6.5
2023/12/07,13:00,16.8,0.0,46,94,5.5
2023/12/07,14:00,17.3,0.0,49,104,6.4
2023/12/07,15:00,17.6,0.0,46,96,8.1
2023/12/07,16:00,17.2,0.0,49,95,7.4
2023/12/07,17:00,17.0,0.0,44,66,5.5
2023/12/07,18:00,15.6,0.0,48,65,4.7
2023/12/07,19:00,14.8,0.0,50,64,4.1
2023/12/07,20:00,13.4,0.0,57,61,2.1
2023/12/07,21:00,12.5,0.0,64,66,2.7
2023/12/07,22:00,12.2,0.0,68,136,8.1
2023/12/07,23:00,10.6,0.0,67,206,3.4
2023/12/08,00:00,9.9,0.0,69,319,0.8
2023/12/08,01:00,10.5,0.0,65,45,1.7
2023/12/08,02:00,10.2,0.0,69,317,1.0
2023/12/08,03:00,9.5,0.0,71,300,1.4
2023/12/08,04:00,9.8,0.0,67,290,1.4
2023/12/08,05:00,9.5,0.0,67,296,1.4
2023/12/08,06:00,9.4,0.0,71,350,0.8
2023/12/08,07:00,8.8,0.2,79,287,1.1
2023/12/08,08:00,8.9,0.0,76,184,1.5
2023/12/08,09:00,9.3,0.0,70,84,3.0
2023/12/08,10:00,10.8,0.2,70,165,5.4
2023/12/08,11:00,11.7,0.0,63,80,4.1
2023/12/08,12:00,12.3,0.0,68,99,5.7
2023/12/08,13:00,13.4,0.0,66,102,6.4
2023/12/08,14:00,14.3,0.0,61,94,6.9
2023/12/08,15:00,14.9,0.0,55,89,5.8
2023/12/08,16:00,15.2,0.0,52,76,5.0
2023/12/08,17:00,15.8,0.0,50,74,5.9
2023/12/08,18:00,15.2,0.0,49,66,4.4
2023/12/08,19:00,13.5,0.0,53,69,4.1
2023/12/08,20:00,12.0,0.0,67,64,4.5
2023/12/08,21:00,11.4,0.0,73,63,4.3
2023/12/08,22:00,11.0,0.0,75,77,2.6
2023/12/08,23:00,10.6,0.0,74,64,3.0
2023/12/09,00:00,10.6,0.0,74,69,3.7
2023/12/09,01:00,10.3,0.0,73,44,3.8
2023/12/09,02:00,8.6,1.0,77,259,1.9
2023/12/09,03:00,7.2,0.8,80,182,4.1
2023/12/09,04:00,6.9,1.0,82,189,3.6
2023/12/09,05:00,6.0,3.8,86,267,2.0
2023/12/09,06:00,6.3,0.2,84,255,2.5
2023/12/09,07:00,7.2,0.0,77,290,0.7
2023/12/09,08:00,10.0,0.0,66,165,0.8
2023/12/09,09:00,12.3,0.0,61,9,2.4
2023/12/09,10:00,12.5,0.0,60,22,3.1
2023/12/09,11:00,12.4,0.0,60,49,3.0
2023/12/09,12:00,13.5,0.0,58,9,1.5
2023/12/09,13:00,14.5,0.0,56,100,2.5
2023/12/09,14:00,15.7,0.0,50,115,4.9
2023/12/09,15:00,16.7,0.0,44,106,4.3
2023/12/09,16:00,17.1,0.0,42,94,4.4
2023/12/09,17:00,16.9,0.0,41,69,4.6
2023/12/09,18:00,16.0,0.0,41,69,3.9
2023/12/09,19:00,14.5,0.0,49,56,2.6
2023/12/09,20:00,13.4,0.0,54,71,2.0
2023/12/09,21:00,12.9,0.0,59,197,3.7
2023/12/09,22:00,11.8,0.0,56,353,1.2
2023/12/09,23:00,11.6,0.0,57,276,1.2
2023/12/10,00:00,11.4,0.0,58,292,1.3
2023/12/10,01:00,11.7,0.0,57,295,0.8
2023/12/10,02:00,11.1,0.0,64,132,6.3
2023/12/10,03:00,9.0,0.6,78,222,0.8
2023/12/10,04:00,8.7,0.6,82,272,1.5
2023/12/10,05:00,8.5,1.0,85,33,2.6
2023/12/10,06:00,7.9,1.2,86,323,2.8
2023/12/10,07:00,8.1,0.4,85,316,1.4
2023/12/10,08:00,8.1,0.4,86,326,1.2
2023/12/10,09:00,8.6,0.2,80,334,1.9
2023/12/10,10:00,8.8,0.4,81,73,2.2
2023/12/10,11:00,8.7,0.4,83,90,2.3
2023/12/10,12:00,10.4,0.2,76,166,4.3
2023/12/10,13:00,12.1,0.0,68,162,7.2
2023/12/10,14:00,13.9,0.0,58,112,1.8
2023/12/10,15:00,14.6,0.0,54,98,1.9
2023/12/10,16:00,14.9,0.0,52,61,3.2
2023/12/10,17:00,14.8,0.0,49,70,2.4
2023/12/10,18:00,14.5,0.0,51,70,3.0
2023/12/10,19:00,13.4,0.0,57,51,2.2
2023/12/10,20:00,12.6,0.0,61,297,0.8
2023/12/10,21:00,12.1,0.0,65,304,1.2
2023/12/10,22:00,11.6,0.0,65,329,0.9
2023/12/10,23:00,11.4,0.0,65,172,3.6
2023/12/11,00:00,11.1,0.0,63,246,1.4
2023/12/11,01:00,10.6,0.0,66,60,1.9
2023/12/11,02:00,10.0,0.0,77,28,1.0
2023/12/11,03:00,8.6,0.2,79,35,3.6
2023/12/11,04:00,7.7,1.0,89,71,4.9
2023/12/11,05:00,7.4,1.0,89,75,5.7
2023/12/11,06:00,6.7,0.8,91,58,3.7
2023/12/11,07:00,6.3,0.6,90,29,2.2
2023/12/11,08:00,6.7,0.0,87,65,0.9
2023/12/11,09:00,7.6,0.0,84,87,1.4
2023/12/11,10:00,9.7,0.0,76,91,1.8
2023/12/11,11:00,11.4,0.0,71,79,3.1
2023/12/11,12:00,12.3,0.0,69,86,3.9
2023/12/11,13:00,12.9,0.0,66,86,4.0
2023/12/11,14:00,14.3,0.0,62,103,3.2
2023/12/11,15:00,15.1,0.0,60,91,4.4
2023/12/11,16:00,15.6,0.0,58,98,3.4
2023/12/11,17:00,15.4,0.0,58,108,2.8
2023/12/11,18:00,13.7,0.0,59,214,5.9
2023/12/11,19:00,12.3,0.0,60,206,5.0
2023/12/11,20:00,11.1,0.0,64,165,4.1
2023/12/11,21:00,10.9,0.0,66,122,3.7
2023/12/11,22:00,11.0,0.0,66,173,5.4
2023/12/11,23:00,10.0,0.0,68,213,4.1
2023/12/12,00:00,9.5,0.0,70,192,1.3
2023/12/12,01:00,9.7,0.0,68,294,0.9
2023/12/12,02:00,9.7,0.0,67,295,1.3
2023/12/12,03:00,9.7,0.0,67,285,0.5
2023/12/12,04:00,10.0,0.0,68,307,0.9
2023/12/12,05:00,9.4,0.0,71,307,2.1
2023/12/12,06:00,8.7,0.6,80,2,1.1
2023/12/12,07:00,8.2,0.0,89,69,1.3
2023/12/12,08:00,8.4,0.4,86,267,0.7
2023/12/12,09:00,9.4,0.0,78,114,0.7
2023/12/12,10:00,10.4,0.0,71,251,1.2
2023/12/12,11:00,11.5,0.0,68,30,2.4
2023/12/12,12:00,12.2,0.0,68,110,2.1
2023/12/12,13:00,14.3,0.0,59,90,2.5
2023/12/12,14:00,15.7,0.0,54,94,4.6
2023/12/12,15:00,16.2,0.0,51,81,5.9
2023/12/12,16:00,16.4,0.0,48,69,6.3
2023/12/12,17:00,15.4,0.0,54,72,6.0
2023/12/12,18:00,14.0,0.0,63,75,3.4
2023/12/12,19:00,13.2,0.0,66,82,1.7
2023/12/12,20:00,13.1,0.0,65,332,2.1
2023/12/12,21:00,12.1,0.0,66,202,1.9
2023/12/12,22:00,11.3,0.0,66,339,0.6
2023/12/12,23:00,11.0,1.0,68,122,2.4
2023/12/13,00:00,8.8,0.8,85,50,1.1
2023/12/13,01:00,8.7,0.4,86,65,0.6
2023/12/13,02:00,8.5,0.6,87,308,0.8
2023/12/13,03:00,8.9,0.0,84,307,1.1
2023/12/13,04:00,8.6,0.0,82,317,0.6
2023/12/13,05:00,8.5,0.0,84,290,0.9
2023/12/13,06:00,8.9,0.0,84,297,0.6
2023/12/13,07:00,9.1,0.0,80,88,5.5
2023/12/13,08:00,8.4,0.2,80,186,1.9
2023/12/13,09:00,8.9,0.2,78,138,1.2
2023/12/13,10:00,10.6,0.0,68,175,1.1
2023/12/13,11:00,12.6,0.0,61,120,2.7
2023/12/13,12:00,14.1,0.0,59,106,3.3
2023/12/13,13:00,14.5,0.0,57,118,4.7
2023/12/13,14:00,15.4,0.0,54,84,5.7
2023/12/13,15:00,15.2,0.0,50,63,3.9
2023/12/13,16:00,15.9,0.0,49,75,5.5
2023/12/13,17:00,14.7,0.0,57,71,5.3
2023/12/13,18:00,13.7,0.0,62,8,2.9
2023/12/13,19:00,13.4,0.0,62,313,1.2
2023/12/13,20:00,13.1,S/D,55,338,1.2
2023/12/13,21:00,12.8,0.0,57,331,0.9
2023/12/13,22:00,12.1,0.0,61,290,1.0
2023/12/13,23:00,11.9,0.0,62,277,4.5
2023/12/14,00:00,11.5,0.0,64,289,1.3
2023/12/14,01:00,11.2,0.0,65,283,1.0
2023/12/14,02:00,10.9,0.0,68,335,0.5
2023/12/14,03:00,9.9,0.0,80,49,2.5
2023/12/14,04:00,9.7,0.0,81,35,2.1
2023/12/14,05:00,9.5,0.0,80,350,0.5
2023/12/14,06:00,8.9,0.0,79,314,0.9
2023/12/14,07:00,9.0,0.0,78,6,1.0
2023/12/14,08:00,11.6,0.0,69,101,1.5
2023/12/14,09:00,12.0,0.0,69,109,1.2
2023/12/14,10:00,13.0,0.0,64,182,2.2
2023/12/14,11:00,14.1,0.0,62,91,3.9
2023/12/14,12:00,13.5,0.0,63,82,4.7
2023/12/14,13:00,11.9,0.0,61,268,4.6
2023/12/14,14:00,14.2,0.0,55,66,1.4
2023/12/14,15:00,14.9,0.0,50,252,5.9
2023/12/14,16:00,14.0,0.0,52,251,6.4
2023/12/14,17:00,14.0,0.0,48,245,3.1
2023/12/14,18:00,14.3,0.0,47,220,4.9
2023/12/14,19:00,12.9,0.0,55,194,3.7
2023/12/14,20:00,12.0,0.0,56,263,1.9
2023/12/14,21:00,12.2,0.0,54,143,2.8
2023/12/14,22:00,11.8,0.0,57,343,2.8
2023/12/14,23:00,10.8,0.0,71,4,5.0
2023/12/15,00:00,10.2,0.0,79,343,2.6
2023/12/15,01:00,9.5,0.0,81,331,3.6
2023/12/15,02:00,8.5,0.0,82,327,4.8
2023/12/15,03:00,8.1,0.0,82,3,5.3
2023/12/15,04:00,7.9,0.0,82,352,3.3
2023/12/15,05:00,7.7,0.0,81,352,2.1
2023/12/15,06:00,7.7,0.0,80,115,0.6
2023/12/15,07:00,7.9,0.0,78,211,1.5
2023/12/15,08:00,9.0,0.0,70,200,1.1
2023/12/15,09:00,11.2,0.0,62,355,1.8
2023/12/15,10:00,12.0,0.0,59,146,2.2
2023/12/15,11:00,12.7,0.0,59,43,1.2
2023/12/15,12:00,14.4,0.0,55,112,3.9
2023/12/15,13:00,14.1,0.0,59,99,5.6
2023/12/15,14:00,15.2,0.0,57,106,5.7
2023/12/15,15:00,16.4,0.0,50,96,3.5
2023/12/15,16:00,17.1,0.0,46,76,6.0
2023/12/15,17:00,15.8,0.0,52,62,6.1
2023/12/15,18:00,14.5,0.0,55,62,4.6
2023/12/15,19:00,13.6,0.0,63,71,2.8
2023/12/15,20:00,13.2,0.0,68,65,2.7
2023/12/15,21:00,12.1,2.2,72,163,6.7
2023/12/15,22:00,9.4,0.8,77,83,5.3
2023/12/16,00:00,10.1,0.0,71,301,1.3
2023/12/16,01:00,10.2,0.0,71,291,1.3
2023/12/16,02:00,9.6,0.0,73,292,1.7
2023/12/16,03:00,9.6,0.2,76,84,4.9
2023/12/16,04:00,9.1,0.0,85,43,1.4
2023/12/16,05:00,9.2,0.0,82,301,1.3
2023/12/16,06:00,8.7,0.0,81,335,1.2
2023/12/16,07:00,8.5,0.0,80,310,1.5
2023/12/16,08:00,11.0,0.0,67,232,0.9
2023/12/16,09:00,12.8,0.0,60,98,2.1
2023/12/16,10:00,14.1,0.0,58,75,3.6
2023/12/16,11:00,15.3,0.0,56,81,3.3
2023/12/16,12:00,15.9,0.0,54,93,3.3
2023/12/16,13:00,15.7,0.0,54,100,3.1
2023/12/16,14:00,17.4,0.0,47,94,6.1
2023/12/16,15:00,17.6,0.0,44,86,4.8
2023/12/16,16:00,17.3,0.0,46,76,6.2
2023/12/16,17:00,15.5,0.0,57,57,3.9
2023/12/16,18:00,14.1,0.0,54,213,5.1
2023/12/16,19:00,12.3,0.0,55,241,4.5
2023/12/16,20:00,12.8,0.0,48,214,0.9
2023/12/16,21:00,12.1,0.0,52,187,1.1
2023/12/16,22:00,12.4,0.0,50,174,0.4
2023/12/16,23:00,11.6,0.0,54,73,0.9
2023/12/17,00:00,11.2,0.0,59,307,1.8
2023/12/17,01:00,11.1,0.0,58,292,1.5
2023/12/17,02:00,10.5,0.0,61,353,1.6
2023/12/17,03:00,9.6,0.0,67,72,2.7
2023/12/17,04:00,8.6,0.0,80,57,1.9
2023/12/17,05:00,8.9,0.0,78,353,2.2
2023/12/17,06:00,8.7,0.0,77,319,1.0
2023/12/17,07:00,8.8,0.0,75,332,2.1
2023/12/17,08:00,9.6,0.0,69,266,2.2
2023/12/17,09:00,11.3,0.0,63,243,1.6
2023/12/17,10:00,12.1,0.0,61,5,1.6
2023/12/17,11:00,13.9,0.0,56,121,2.2
2023/12/17,12:00,15.3,0.0,50,117,2.6
2023/12/17,13:00,16.5,0.0,44,120,3.1
2023/12/17,14:00,17.3,0.0,39,109,3.9
2023/12/17,15:00,18.4,0.0,34,84,6.3
2023/12/17,16:00,17.7,0.0,40,61,5.6
2023/12/17,17:00,15.8,0.0,47,72,4.8
2023/12/17,18:00,14.2,0.0,51,331,2.0
2023/12/17,19:00,11.5,0.4,65,179,6.8
2023/12/17,20:00,10.2,0.0,71,237,2.9
2023/12/17,21:00,10.0,0.0,65,177,2.9
2023/12/17,22:00,9.5,0.2,72,176,2.9
2023/12/17,23:00,8.2,1.6,85,44,1.0
2023/12/18,00:00,8.3,0.4,84,57,2.2
2023/12/18,01:00,8.0,0.0,83,58,2.1
2023/12/18,02:00,8.2,0.0,82,233,2.8
2023/12/18,03:00,8.6,0.0,77,262,1.8
2023/12/18,04:00,8.5,0.0,79,284,2.5
2023/12/18,05:00,8.3,0.0,79,274,1.4
2023/12/18,06:00,7.7,0.0,82,326,0.9
2023/12/18,07:00,7.9,0.0,79,314,0.5
2023/12/18,08:00,11.0,0.0,68,126,1.6
2023/12/18,09:00,11.6,0.0,67,123,1.7
2023/12/18,10:00,13.0,0.0,61,98,1.9
2023/12/18,11:00,14.4,0.0,53,93,2.8
2023/12/18,12:00,15.3,0.0,51,99,4.5
2023/12/18,13:00,15.5,0.0,48,101,4.1
2023/12/18,14:00,16.4,0.0,42,110,3.6
2023/12/18,15:00,16.8,0.0,41,83,6.0
2023/12/18,16:00,15.4,0.0,50,72,5.3
2023/12/18,17:00,14.0,0.0,55,174,4.9
2023/12/18,18:00,12.8,0.0,62,230,5.2
2023/12/18,19:00,12.1,0.0,62,243,5.7
2023/12/18,20:00,11.7,0.0,64,271,7.4
2023/12/18,21:00,10.6,0.0,73,294,2.7
2023/12/18,22:00,10.4,0.2,70,237,2.1
2023/12/18,23:00,10.8,0.0,66,355,1.0
2023/12/19,00:00,11.1,0.0,64,169,0.8
2023/12/19,01:00,11.3,0.0,57,188,2.2
2023/12/19,02:00,11.0,0.0,48,171,1.2
2023/12/19,03:00,11.0,0.0,45,206,1.9
2023/12/19,04:00,10.9,0.0,43,132,2.6
2023/12/19,05:00,10.9,0.0,52,123,3.0
2023/12/19,06:00,10.1,0.0,68,5,2.4
2023/12/19,07:00,9.8,0.0,65,229,1.7
2023/12/19,08:00,10.7,0.0,61,353,2.1
2023/12/19,09:00,12.1,0.0,56,4,2.2
2023/12/19,10:00,13.3,0.0,51,80,2.5
2023/12/19,11:00,15.0,0.0,46,110,3.5
2023/12/19,12:00,14.9,0.0,51,103,2.8
2023/12/19,13:00,14.2,0.0,53,84,2.6
2023/12/19,14:00,15.6,0.0,50,110,3.0
2023/12/19,15:00,17.3,0.0,44,101,3.6
2023/12/19,16:00,17.4,0.0,45,84,5.7
2023/12/19,17:00,16.3,0.0,46,75,5.1
2023/12/19,18:00,15.0,0.0,47,75,5.4
2023/12/19,19:00,13.9,0.0,55,135,2.0
2023/12/19,20:00,12.2,0.0,66,144,3.6
2023/12/19,21:00,11.4,0.0,64,58,2.0
2023/12/19,22:00,11.8,0.0,61,345,2.2
2023/12/19,23:00,11.1,0.0,68,327,2.5
2023/12/20,00:00,10.5,0.0,70,323,3.4
2023/12/20,01:00,9.2,0.0,75,318,1.7
2023/12/20,02:00,8.9,0.0,74,71,1.4
2023/12/20,03:00,8.4,0.0,79,55,0.9
2023/12/20,04:00,7.7,0.0,82,314,2.1
2023/12/20,05:00,7.7,0.0,79,303,2.1
2023/12/20,06:00,7.6,0.0,77,257,2.4
2023/12/20,07:00,7.3,0.0,79,280,1.2
2023/12/20,08:00,9.5,0.0,65,280,1.6
2023/12/20,09:00,11.3,0.0,56,119,2.7
2023/12/20,10:00,13.0,0.0,52,164,2.1
2023/12/20,11:00,14.6,0.0,49,93,3.3
2023/12/20,12:00,15.9,0.0,46,95,1.9
2023/12/20,13:00,15.3,0.0,56,65,5.0
2023/12/20,14:00,16.9,0.0,47,85,5.6
2023/12/20,15:00,15.8,0.0,45,80,3.6
2023/12/20,16:00,15.0,0.0,45,71,3.5
2023/12/20,17:00,14.8,0.0,47,73,3.4
2023/12/20,18:00,14.3,0.0,55,82,1.6
2023/12/20,19:00,13.8,0.0,57,83,2.8
2023/12/20,20:00,13.1,0.0,62,340,1.0
2023/12/20,21:00,12.7,0.0,64,288,0.6
2023/12/20,22:00,12.3,0.0,65,324,1.2
2023/12/20,23:00,11.9,0.0,62,331,1.2
2023/12/21,00:00,11.4,0.0,61,309,0.9
2023/12/21,01:00,11.0,0.0,58,279,1.6
2023/12/21,02:00,10.5,0.0,58,318,0.9
2023/12/21,03:00,9.6,0.0,62,334,1.1
2023/12/21,04:00,9.1,0.0,67,39,1.6
2023/12/21,05:00,9.2,0.0,68,303,1.0
2023/12/21,06:00,9.0,0.0,70,302,1.1
2023/12/21,07:00,9.3,0.0,70,326,0.6
2023/12/21,08:00,12.0,0.0,64,132,1.4
2023/12/21,09:00,12.7,0.0,62,113,2.6
2023/12/21,10:00,13.4,0.0,62,124,3.3
2023/12/21,11:00,15.2,0.0,55,86,5.7
2023/12/21,12:00,16.4,0.0,50,96,5.8
2023/12/21,13:00,16.8,0.0,47,92,5.5
2023/12/21,14:00,17.6,0.0,42,82,5.8
2023/12/21,15:00,17.9,0.0,41,80,6.2
2023/12/21,16:00,18.0,0.0,37,79,4.7
2023/12/21,17:00,17.8,0.0,41,77,5.7
2023/12/21,18:00,16.7,0.0,41,66,4.5
