Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/05/11,19:00,12.6,0.0,56,351,1.3
2024/05/11,20:00,12.6,0.0,56,351,1.3
2024/05/11,21:00,12.3,0.0,55,329,1.6
2024/05/11,22:00,11.4,0.0,54,299,1.0
2024/05/11,23:00,11.5,0.0,45,177,2.5
2024/05/12,00:00,11.2,0.0,40,324,1.5
2024/05/12,01:00,9.9,0.0,41,297,1.3
2024/05/12,02:00,9.1,0.0,43,301,1.8
2024/05/12,03:00,7.6,0.0,49,286,0.4
2024/05/12,04:00,7.4,0.0,54,322,1.3
2024/05/12,05:00,6.3,0.0,60,305,1.1
2024/05/12,06:00,6.1,0.0,64,282,1.9
2024/05/12,07:00,5.7,0.0,58,302,1.3
2024/05/12,08:00,6.5,0.0,55,308,0.4
2024/05/12,09:00,10.1,0.0,51,90,1.9
2024/05/12,10:00,12.0,0.0,44,106,2.7
2024/05/12,11:00,13.6,0.0,44,119,3.0
2024/05/12,12:00,14.9,0.0,43,96,2.9
2024/05/12,13:00,16.4,0.0,37,117,3.0
2024/05/12,14:00,17.4,0.0,36,112,3.5
2024/05/12,15:00,18.4,0.0,33,99,4.0
2024/05/12,16:00,18.5,0.0,36,82,4.3
2024/05/12,17:00,17.8,0.0,36,62,4.1
2024/05/12,18:00,16.2,0.0,41,50,3.0
2024/05/12,19:00,12.7,0.0,59,326,0.6
2024/05/12,20:00,12.7,0.0,59,326,0.6
2024/05/12,21:00,12.1,0.0,55,243,1.3
2024/05/12,22:00,11.3,0.0,49,299,1.0
2024/05/12,23:00,10.1,0.0,49,300,1.7
2024/05/13,00:00,10.3,0.0,43,271,1.7
2024/05/13,01:00,9.2,0.0,46,320,1.4
2024/05/13,02:00,9.3,0.0,45,291,1.7
2024/05/13,03:00,9.2,0.0,45,301,1.4
2024/05/13,04:00,8.3,0.0,48,304,1.0
2024/05/13,05:00,7.4,0.0,50,296,1.1
2024/05/13,06:00,6.6,0.0,53,301,1.2
2024/05/13,07:00,6.5,0.0,53,289,2.0
2024/05/13,08:00,7.3,0.0,52,357,0.5
2024/05/13,09:00,10.2,0.0,52,143,1.2
2024/05/13,10:00,11.9,0.0,49,100,2.7
2024/05/13,11:00,13.0,0.0,55,128,2.7
2024/05/13,12:00,14.6,0.0,53,136,2.8
2024/05/13,13:00,16.0,0.0,47,112,4.2
2024/05/13,14:00,16.8,0.0,41,116,2.5
2024/05/13,15:00,17.6,0.0,38,89,5.0
2024/05/13,16:00,17.9,0.0,37,74,5.7
2024/05/13,17:00,17.1,0.0,37,64,3.7
2024/05/13,18:00,14.5,0.0,51,56,2.8
2024/05/13,19:00,13.3,0.0,52,338,3.2
2024/05/13,20:00,11.3,0.0,54,248,7.7
2024/05/13,21:00,9.7,0.0,64,250,4.6
2024/05/13,22:00,9.6,0.0,60,242,5.5
2024/05/13,23:00,9.6,0.0,59,360,1.9
2024/05/14,00:00,9.2,0.0,64,237,1.6
2024/05/14,01:00,8.9,0.0,67,238,2.7
2024/05/14,02:00,9.6,0.0,62,4,1.2
2024/05/14,03:00,8.9,0.0,65,222,1.4
2024/05/14,04:00,7.9,0.0,69,342,1.4
2024/05/14,05:00,6.7,0.0,72,296,1.4
2024/05/14,06:00,6.5,0.0,73,283,1.4
2024/05/14,07:00,6.8,0.0,75,357,0.9
2024/05/14,08:00,8.0,0.0,72,94,0.8
2024/05/14,09:00,10.1,0.0,65,82,3.8
2024/05/14,10:00,11.6,0.0,58,132,1.4
2024/05/14,11:00,12.8,0.0,55,95,3.2
2024/05/14,12:00,14.1,0.0,47,108,3.0
2024/05/14,13:00,14.4,0.0,44,10,3.7
2024/05/14,14:00,14.1,0.0,46,355,4.6
2024/05/14,15:00,13.9,0.0,42,211,6.5
2024/05/14,16:00,13.6,0.0,48,240,5.0
2024/05/14,17:00,13.6,0.0,43,184,3.4
2024/05/14,18:00,13.0,0.0,43,272,2.5
2024/05/14,19:00,10.5,0.0,52,204,1.1
2024/05/14,20:00,10.5,0.0,52,204,1.1
2024/05/14,21:00,10.1,0.0,55,235,3.9
2024/05/14,22:00,9.4,0.0,58,306,1.3
2024/05/14,23:00,9.5,0.0,57,308,1.2
2024/05/15,00:00,9.4,0.0,56,293,0.7
2024/05/15,01:00,9.4,0.0,57,301,1.2
2024/05/15,02:00,9.1,0.0,59,304,1.5
2024/05/15,03:00,9.1,0.0,62,258,2.7
2024/05/15,04:00,8.7,0.0,65,311,1.0
2024/05/15,05:00,8.2,0.0,72,176,0.5
2024/05/15,06:00,8.3,0.0,70,309,1.1
2024/05/15,07:00,8.1,0.0,72,324,1.3
2024/05/15,08:00,8.1,0.0,72,332,1.6
2024/05/15,09:00,9.5,0.0,66,333,1.0
2024/05/15,10:00,11.2,0.0,63,96,3.2
2024/05/15,11:00,12.7,0.0,57,55,2.7
2024/05/15,12:00,14.3,0.0,51,99,3.7
2024/05/15,13:00,14.1,0.0,51,97,4.2
2024/05/15,14:00,14.8,0.0,51,105,3.8
2024/05/15,15:00,15.0,0.0,50,123,3.3
2024/05/15,16:00,15.1,0.0,44,94,2.5
2024/05/15,17:00,13.5,1.0,52,177,3.4
2024/05/15,18:00,12.7,0.0,54,4,1.6
2024/05/15,19:00,11.8,0.0,59,109,3.3
2024/05/15,20:00,11.5,0.0,54,205,2.4
2024/05/15,21:00,10.5,0.0,53,195,1.3
2024/05/15,22:00,10.1,0.0,52,206,2.8
2024/05/15,23:00,9.5,0.0,55,253,1.1
2024/05/16,00:00,9.5,0.0,56,310,1.1
2024/05/16,01:00,9.2,0.0,57,297,1.3
2024/05/16,02:00,8.5,0.0,59,302,1.0
2024/05/16,03:00,7.7,0.0,63,298,1.2
2024/05/16,04:00,7.4,0.0,64,283,1.3
2024/05/16,05:00,7.5,0.0,64,318,1.5
2024/05/16,06:00,6.6,0.0,66,316,1.2
2024/05/16,07:00,6.8,0.0,64,277,2.0
2024/05/16,08:00,7.9,0.0,61,304,0.5
2024/05/16,09:00,10.3,0.0,52,130,1.7
2024/05/16,10:00,11.0,0.0,57,100,2.7
2024/05/16,11:00,12.3,0.0,52,226,1.0
2024/05/16,12:00,14.7,0.0,42,277,3.4
2024/05/16,13:00,15.0,0.0,38,312,1.8
2024/05/16,14:00,15.8,0.0,38,11,4.6
2024/05/16,15:00,16.5,0.0,36,301,2.5
2024/05/16,16:00,16.8,0.0,35,223,5.2
2024/05/16,17:00,14.7,0.0,42,239,5.4
2024/05/16,18:00,13.1,0.0,46,251,6.1
2024/05/16,19:00,11.3,0.0,57,274,3.5
2024/05/16,20:00,10.6,0.0,59,269,2.5
2024/05/16,21:00,10.7,0.0,58,230,2.3
2024/05/16,22:00,10.6,0.0,58,304,1.3
2024/05/16,23:00,10.1,0.0,59,276,2.0
2024/05/17,00:00,9.2,0.0,58,274,2.7
2024/05/17,01:00,8.9,0.0,57,300,2.1
2024/05/17,02:00,9.1,0.0,54,277,3.2
2024/05/17,03:00,8.9,0.0,53,273,1.9
2024/05/17,04:00,8.2,0.0,55,283,2.2
2024/05/17,05:00,8.0,0.0,56,331,1.7
2024/05/17,06:00,7.9,0.0,58,322,1.0
2024/05/17,07:00,7.5,0.0,59,297,1.3
2024/05/17,08:00,7.7,0.0,59,309,1.2
2024/05/17,09:00,9.8,0.0,52,307,1.1
2024/05/17,10:00,10.9,0.0,55,347,1.9
2024/05/17,11:00,12.3,0.0,53,99,3.0
2024/05/17,12:00,13.2,0.0,52,98,1.3
2024/05/17,13:00,13.7,0.0,45,334,2.4
2024/05/17,14:00,15.2,0.0,41,271,2.9
2024/05/17,15:00,15.7,0.0,40,259,3.6
2024/05/17,16:00,16.6,0.0,38,288,2.3
2024/05/17,17:00,12.2,0.0,58,241,4.9
2024/05/17,18:00,13.2,0.0,50,267,4.0
2024/05/17,19:00,11.3,0.0,53,266,4.0
2024/05/17,20:00,11.3,0.0,53,266,4.0
2024/05/17,21:00,10.9,0.0,53,307,1.4
2024/05/17,22:00,10.7,0.0,54,263,3.3
2024/05/17,23:00,9.5,0.0,65,313,1.2
2024/05/18,00:00,8.7,0.0,69,286,1.7
2024/05/18,01:00,8.5,0.0,68,335,0.8
2024/05/18,02:00,8.2,0.0,67,354,1.2
2024/05/18,03:00,7.4,0.0,67,304,1.0
2024/05/18,04:00,6.8,0.0,67,304,1.1
2024/05/18,05:00,6.3,0.0,67,334,1.8
2024/05/18,06:00,6.1,0.0,68,287,1.3
2024/05/18,07:00,5.9,0.0,68,325,1.4
2024/05/18,08:00,6.4,0.0,64,288,1.4
2024/05/18,09:00,9.1,0.0,55,276,1.3
2024/05/18,10:00,11.2,0.0,46,298,1.8
2024/05/18,11:00,12.9,0.0,36,290,2.6
2024/05/18,12:00,14.2,0.0,28,307,2.6
2024/05/18,13:00,15.4,0.0,27,260,5.8
2024/05/18,14:00,16.0,0.0,23,254,4.2
2024/05/18,15:00,17.1,0.0,23,269,4.1
2024/05/18,16:00,17.5,0.0,22,340,2.1
2024/05/18,17:00,17.6,0.0,17,256,3.8
2024/05/18,18:00,17.2,0.0,14,252,3.7
2024/05/18,19:00,14.7,0.0,16,223,4.5
2024/05/18,20:00,11.8,0.0,20,249,3.2
2024/05/18,21:00,10.8,0.0,24,353,1.8
2024/05/18,22:00,9.9,0.0,26,304,2.0
2024/05/18,23:00,8.7,0.0,28,278,1.7
2024/05/19,00:00,7.1,0.0,33,329,1.4
2024/05/19,01:00,6.1,0.0,38,274,2.2
2024/05/19,02:00,5.4,0.0,38,25,1.0
2024/05/19,03:00,5.1,0.0,39,296,1.2
2024/05/19,04:00,4.5,0.0,41,282,2.1
2024/05/19,05:00,4.4,0.0,40,285,1.9
2024/05/19,06:00,3.9,0.0,42,297,1.6
2024/05/19,07:00,3.5,0.0,43,287,1.9
2024/05/19,08:00,4.3,0.0,43,319,0.5
2024/05/19,09:00,7.7,0.0,40,100,1.5
2024/05/19,10:00,9.8,0.0,41,131,2.5
2024/05/19,11:00,12.0,0.0,39,80,3.0
2024/05/19,12:00,14.8,0.0,29,295,1.6
2024/05/19,13:00,15.7,0.0,25,12,2.6
2024/05/19,14:00,15.7,0.0,34,99,3.9
2024/05/19,15:00,15.9,0.0,36,77,5.0
2024/05/19,16:00,16.0,0.0,38,83,5.5
2024/05/19,17:00,15.0,0.0,41,88,4.1
2024/05/19,18:00,13.7,0.0,45,36,1.3
2024/05/19,19:00,12.2,0.0,49,278,1.3
2024/05/19,20:00,11.4,0.0,51,317,1.3
2024/05/19,21:00,10.1,0.0,56,290,1.0
2024/05/19,22:00,9.7,0.0,44,321,1.9
2024/05/19,23:00,10.2,0.0,26,277,1.5
2024/05/20,00:00,9.0,0.0,27,293,1.2
2024/05/20,01:00,8.0,0.0,30,274,2.1
2024/05/20,02:00,6.4,0.0,36,302,1.4
2024/05/20,03:00,5.5,0.0,43,326,1.4
2024/05/20,04:00,5.1,0.0,42,286,2.5
2024/05/20,05:00,4.8,0.0,35,276,2.7
2024/05/20,06:00,4.0,0.0,35,284,2.4
2024/05/20,07:00,3.9,0.0,35,301,0.7
2024/05/20,08:00,4.6,0.0,36,313,0.5
2024/05/20,09:00,8.3,0.0,33,81,2.4
2024/05/20,10:00,10.1,0.0,33,118,1.9
2024/05/20,11:00,12.3,0.0,33,121,2.5
2024/05/20,12:00,13.5,0.0,41,105,4.2
2024/05/20,13:00,14.7,0.0,40,99,3.5
2024/05/20,14:00,16.0,0.0,35,71,2.9
2024/05/20,15:00,17.1,0.0,28,62,3.4
2024/05/20,16:00,16.7,0.0,36,76,4.4
2024/05/20,17:00,15.3,0.0,42,77,5.6
2024/05/20,18:00,14.3,0.0,43,66,1.4
2024/05/20,19:00,13.1,0.0,48,326,1.4
2024/05/20,20:00,11.7,0.0,51,74,0.8
2024/05/20,21:00,11.0,0.0,50,12,1.1
2024/05/20,22:00,10.9,0.0,30,301,1.3
2024/05/20,23:00,9.6,0.0,27,294,1.4
2024/05/21,00:00,8.6,0.0,24,290,1.5
2024/05/21,01:00,8.5,0.0,24,314,1.2
2024/05/21,02:00,7.7,0.0,25,302,1.8
2024/05/21,03:00,6.7,0.0,27,306,1.0
2024/05/21,04:00,6.4,0.0,26,287,1.8
2024/05/21,05:00,5.1,0.0,29,281,2.9
2024/05/21,06:00,4.3,0.0,30,310,1.1
2024/05/21,07:00,3.2,0.0,34,322,1.1
2024/05/21,08:00,4.0,0.0,47,15,1.0
2024/05/21,09:00,7.6,0.0,41,114,1.5
2024/05/21,10:00,9.2,0.0,41,116,2.9
2024/05/21,11:00,11.6,0.0,33,141,2.5
2024/05/21,12:00,14.5,0.0,26,322,2.3
2024/05/21,13:00,16.4,0.0,21,32,3.3
2024/05/21,14:00,17.2,0.0,19,33,3.1
2024/05/21,15:00,17.6,0.0,23,109,4.5
2024/05/21,16:00,17.2,0.0,30,79,6.1
