Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/08/03,12:00,11.3,0.0,22,116,4.8
2024/08/03,13:00,12.8,0.0,19,94,3.9
2024/08/03,14:00,14.6,0.0,19,100,5.4
2024/08/03,15:00,15.8,0.0,16,76,4.5
2024/08/03,16:00,16.2,0.0,17,89,4.6
2024/08/03,17:00,15.9,0.0,20,89,5.2
2024/08/03,18:00,13.8,0.0,33,76,4.5
2024/08/03,19:00,10.3,0.0,41,209,1.2
2024/08/03,20:00,10.3,0.0,41,209,1.2
2024/08/03,21:00,9.2,0.0,32,201,2.9
2024/08/03,22:00,8.5,0.0,19,352,1.4
2024/08/03,23:00,7.3,0.0,16,306,2.1
2024/08/04,00:00,6.9,0.0,16,318,1.3
2024/08/04,01:00,5.9,0.0,15,312,1.5
2024/08/04,02:00,4.9,0.0,15,313,0.7
2024/08/04,03:00,3.5,0.0,18,299,0.9
2024/08/04,04:00,2.6,0.0,21,341,1.2
2024/08/04,05:00,2.1,0.0,24,318,1.0
2024/08/04,06:00,1.7,0.0,36,283,2.0
2024/08/04,07:00,1.0,0.0,32,306,1.1
2024/08/04,08:00,1.6,0.0,31,290,0.6
2024/08/04,09:00,6.0,0.0,29,119,1.5
2024/08/04,10:00,7.5,0.0,30,140,2.1
2024/08/04,11:00,10.7,0.0,24,126,2.5
2024/08/04,12:00,13.6,0.0,11,249,3.3
2024/08/04,13:00,15.6,0.0,9,292,2.4
2024/08/04,14:00,16.2,0.0,9,41,1.8
2024/08/04,15:00,16.9,0.0,12,95,7.0
2024/08/04,16:00,16.0,0.0,24,89,6.0
2024/08/04,17:00,15.3,0.0,25,105,8.9
2024/08/04,18:00,13.1,0.0,38,82,4.1
2024/08/04,19:00,11.5,0.0,39,190,3.4
2024/08/04,20:00,11.1,0.0,22,74,3.7
2024/08/04,21:00,9.8,0.0,21,132,5.5
2024/08/04,22:00,8.0,0.0,24,343,1.3
2024/08/04,23:00,7.0,0.0,19,304,1.3
2024/08/05,00:00,6.5,0.0,19,273,2.5
2024/08/05,01:00,6.5,0.0,20,261,1.2
2024/08/05,02:00,5.1,0.0,22,310,1.5
2024/08/05,03:00,4.4,0.0,23,287,1.4
2024/08/05,04:00,3.4,0.0,25,294,1.3
2024/08/05,05:00,2.6,0.0,27,329,1.3
2024/08/05,06:00,1.7,0.0,30,325,1.2
2024/08/05,07:00,1.4,0.0,32,295,1.2
2024/08/05,08:00,3.1,0.0,29,75,0.6
2024/08/05,09:00,5.8,0.0,29,66,1.3
2024/08/05,10:00,7.8,0.0,25,110,2.0
2024/08/05,11:00,9.8,0.0,24,121,2.5
2024/08/05,12:00,11.7,0.0,25,350,3.1
2024/08/05,13:00,13.5,0.0,23,257,3.2
2024/08/05,14:00,14.6,0.0,22,298,3.4
2024/08/05,15:00,14.8,0.0,22,303,2.5
2024/08/05,16:00,15.6,0.0,19,256,3.8
2024/08/05,17:00,15.3,0.0,19,273,4.4
2024/08/05,18:00,14.1,0.0,22,244,5.1
2024/08/05,19:00,12.1,0.0,20,250,6.2
2024/08/05,20:00,12.1,0.0,20,250,6.2
2024/08/05,21:00,10.7,0.0,20,250,6.5
2024/08/05,22:00,9.6,0.0,22,246,6.6
2024/08/05,23:00,9.0,0.0,24,255,3.1
2024/08/06,00:00,8.6,0.0,24,229,1.5
2024/08/06,01:00,8.0,0.0,26,269,1.9
2024/08/06,02:00,7.4,0.0,27,250,2.6
2024/08/06,03:00,7.1,0.0,27,289,1.2
2024/08/06,04:00,5.9,0.0,29,275,1.5
2024/08/06,05:00,5.3,0.0,30,328,1.3
2024/08/06,06:00,4.2,0.0,33,319,1.3
2024/08/06,07:00,4.0,0.0,33,334,1.4
2024/08/06,08:00,4.1,0.0,32,327,1.0
2024/08/06,09:00,6.8,0.0,29,272,3.3
2024/08/06,10:00,9.0,0.0,24,269,3.5
2024/08/06,11:00,11.1,0.0,19,279,3.2
2024/08/06,12:00,12.6,0.0,17,308,3.8
2024/08/06,13:00,13.9,0.0,19,325,3.2
2024/08/06,14:00,15.0,0.0,16,286,3.6
2024/08/06,15:00,15.7,0.0,13,312,2.9
2024/08/06,16:00,16.6,0.0,12,302,2.9
2024/08/06,17:00,16.7,0.0,11,304,3.1
2024/08/06,18:00,15.7,0.0,12,250,5.7
2024/08/06,19:00,9.9,0.0,24,241,5.7
2024/08/06,20:00,9.9,0.0,24,241,5.7
2024/08/06,21:00,7.9,0.0,29,263,5.0
2024/08/06,22:00,7.1,0.0,28,259,4.7
2024/08/06,23:00,6.8,0.0,26,251,7.7
2024/08/07,00:00,6.5,0.0,26,247,7.2
2024/08/07,01:00,5.9,0.0,26,269,4.0
2024/08/07,02:00,5.0,0.0,28,269,2.4
2024/08/07,03:00,2.8,0.0,34,53,0.8
2024/08/07,04:00,3.4,0.0,31,260,3.4
2024/08/07,05:00,3.3,0.0,30,269,3.1
2024/08/07,06:00,2.5,0.0,30,283,3.1
2024/08/07,07:00,1.7,0.0,30,285,1.9
2024/08/07,08:00,2.0,0.0,29,270,2.0
2024/08/07,09:00,5.0,0.0,24,267,3.9
2024/08/07,10:00,7.2,0.0,16,267,4.0
2024/08/07,11:00,8.8,0.0,12,264,3.6
2024/08/07,12:00,10.9,0.0,10,271,4.1
2024/08/07,13:00,12.3,0.0,7,275,4.7
2024/08/07,14:00,13.7,0.0,7,281,2.6
2024/08/07,15:00,14.8,0.0,6,263,3.4
2024/08/07,16:00,15.1,0.0,5,323,3.6
2024/08/07,17:00,15.6,0.0,5,261,5.1
2024/08/07,18:00,14.9,0.0,5,242,3.9
2024/08/07,19:00,12.2,0.0,8,245,2.5
2024/08/07,20:00,8.4,0.0,12,219,2.9
2024/08/07,21:00,7.3,0.0,13,299,1.5
2024/08/07,22:00,6.0,0.0,13,274,2.3
2024/08/07,23:00,5.1,0.0,13,290,1.3
2024/08/08,00:00,4.3,0.0,13,284,1.9
2024/08/08,01:00,3.2,0.0,15,15,0.7
2024/08/08,02:00,2.1,0.0,15,306,1.6
2024/08/08,03:00,1.4,0.0,19,302,1.1
2024/08/08,04:00,1.0,0.0,29,302,1.4
2024/08/08,05:00,0.6,0.0,31,292,1.4
2024/08/08,06:00,0.0,0.0,26,293,1.3
2024/08/08,07:00,-0.5,0.0,24,293,1.8
2024/08/08,08:00,0.1,0.0,20,12,0.8
2024/08/08,09:00,3.3,0.0,33,105,1.3
2024/08/08,10:00,5.8,0.0,24,113,2.3
2024/08/08,11:00,9.8,0.0,16,323,2.7
2024/08/08,12:00,11.4,0.0,13,13,3.7
2024/08/08,13:00,12.6,0.0,13,344,4.3
2024/08/08,14:00,14.2,0.0,12,234,2.9
2024/08/08,15:00,15.5,0.0,12,13,3.2
2024/08/08,16:00,14.8,0.0,19,70,5.3
2024/08/08,17:00,14.2,0.0,19,76,4.8
2024/08/08,18:00,13.4,0.0,21,58,2.3
2024/08/08,19:00,10.5,0.0,15,247,3.0
2024/08/08,20:00,10.5,0.0,15,247,3.0
2024/08/08,21:00,8.8,0.0,13,301,1.1
2024/08/08,22:00,7.0,0.0,17,306,0.9
2024/08/08,23:00,5.7,0.0,18,287,1.3
2024/08/09,00:00,4.9,0.0,18,284,2.5
2024/08/09,01:00,4.6,0.0,18,286,2.2
2024/08/09,02:00,3.4,0.0,23,320,1.4
2024/08/09,03:00,3.0,0.0,25,285,2.3
2024/08/09,04:00,2.8,0.0,21,310,1.0
2024/08/09,05:00,3.3,0.0,13,316,1.3
2024/08/09,06:00,2.6,0.0,13,273,1.8
2024/08/09,07:00,2.1,0.0,12,304,1.1
2024/08/09,08:00,3.5,0.0,11,83,0.4
2024/08/09,09:00,6.5,0.0,27,101,1.9
2024/08/09,10:00,9.6,0.0,12,144,1.8
2024/08/09,11:00,11.8,0.0,9,316,2.2
2024/08/09,12:00,13.6,0.0,7,253,6.0
2024/08/09,13:00,14.7,0.0,11,266,4.6
2024/08/09,14:00,15.7,0.0,12,236,5.2
2024/08/09,15:00,16.9,0.0,12,280,4.8
2024/08/09,16:00,17.2,0.0,11,273,2.7
2024/08/09,17:00,14.7,0.0,24,71,4.3
2024/08/09,18:00,12.4,0.0,32,58,1.4
2024/08/09,19:00,11.3,0.0,32,157,4.8
2024/08/09,20:00,10.5,0.0,13,200,3.0
2024/08/09,21:00,9.0,0.0,13,233,2.0
2024/08/09,22:00,7.4,0.0,13,324,1.2
2024/08/09,23:00,7.0,0.0,13,291,1.7
2024/08/10,00:00,6.8,0.0,14,286,1.0
2024/08/10,01:00,5.0,0.0,18,287,1.9
2024/08/10,02:00,4.3,0.0,21,328,0.6
2024/08/10,03:00,4.2,0.0,23,288,1.3
2024/08/10,04:00,3.8,0.0,24,317,0.8
2024/08/10,05:00,2.9,0.0,29,341,1.1
2024/08/10,06:00,2.7,0.0,28,267,1.1
2024/08/10,07:00,2.8,0.0,19,292,1.5
2024/08/10,08:00,3.7,0.0,16,322,1.0
2024/08/10,09:00,6.6,0.0,24,90,2.1
2024/08/10,10:00,9.2,0.0,21,134,2.7
2024/08/10,11:00,11.8,0.0,16,35,2.1
2024/08/10,12:00,14.0,0.0,12,57,3.7
2024/08/10,13:00,14.3,0.0,23,98,4.9
2024/08/10,14:00,15.3,0.0,21,97,5.2
2024/08/10,15:00,16.8,0.0,16,245,6.3
2024/08/10,16:00,17.8,0.0,6,242,5.5
2024/08/10,17:00,17.6,0.0,6,240,6.4
2024/08/10,18:00,15.9,0.0,7,216,5.4
2024/08/10,19:00,13.4,0.0,8,245,4.1
2024/08/10,20:00,11.0,0.0,9,276,1.0
2024/08/10,21:00,8.7,0.0,13,252,2.3
2024/08/10,22:00,7.6,0.0,13,248,3.5
2024/08/10,23:00,6.5,0.0,15,260,2.7
2024/08/11,00:00,6.1,0.0,16,46,1.4
2024/08/11,01:00,5.8,0.0,20,343,1.1
2024/08/11,02:00,4.8,0.0,19,72,0.7
2024/08/11,03:00,4.4,0.0,20,332,1.3
2024/08/11,04:00,3.1,0.0,23,307,1.2
2024/08/11,05:00,2.2,0.0,25,291,1.4
2024/08/11,06:00,1.9,0.0,34,301,1.0
2024/08/11,07:00,1.5,0.0,31,337,1.0
2024/08/11,08:00,2.3,0.0,26,313,0.7
2024/08/11,09:00,6.1,0.0,24,97,2.1
2024/08/11,10:00,7.8,0.0,25,120,3.1
2024/08/11,11:00,10.0,0.0,23,110,3.9
2024/08/11,12:00,12.1,0.0,19,86,3.6
2024/08/11,13:00,14.7,0.0,11,338,3.3
2024/08/11,14:00,16.0,0.0,8,22,2.4
2024/08/11,15:00,17.0,0.0,12,88,3.3
2024/08/11,16:00,16.3,0.0,16,75,6.0
2024/08/11,17:00,15.1,0.0,22,64,4.9
2024/08/11,18:00,13.7,0.0,29,61,1.7
2024/08/11,19:00,10.3,0.0,45,169,3.6
2024/08/11,20:00,10.3,0.0,45,169,3.6
2024/08/11,21:00,10.0,0.0,35,84,1.6
2024/08/11,22:00,8.4,0.0,62,104,3.6
2024/08/11,23:00,8.6,0.0,67,92,3.5
2024/08/12,00:00,7.6,0.0,65,159,1.9
2024/08/12,01:00,6.6,0.0,65,171,1.6
2024/08/12,02:00,5.7,0.0,66,165,1.1
2024/08/12,03:00,4.7,0.0,59,192,1.5
2024/08/12,04:00,4.9,0.0,58,149,2.9
2024/08/12,05:00,4.4,0.0,60,191,1.6
2024/08/12,06:00,4.6,0.0,61,342,1.2
2024/08/12,07:00,4.7,0.0,65,293,1.2
2024/08/12,08:00,5.2,0.0,62,91,1.2
2024/08/12,09:00,7.5,0.0,57,92,1.3
2024/08/12,10:00,8.4,0.0,54,100,2.7
2024/08/12,11:00,9.9,0.0,48,67,3.5
2024/08/12,12:00,12.9,0.0,32,281,2.8
2024/08/12,13:00,14.7,0.0,24,248,4.4
2024/08/12,14:00,15.9,0.0,20,258,3.2
2024/08/12,15:00,16.3,0.0,27,87,5.6
2024/08/12,16:00,15.3,0.0,33,86,6.0
2024/08/12,17:00,15.0,0.0,31,56,4.6
2024/08/12,18:00,13.3,0.0,34,49,4.3
2024/08/12,19:00,11.5,0.0,47,72,2.9
2024/08/12,20:00,9.8,0.0,64,59,1.7
2024/08/12,21:00,9.1,0.0,71,52,1.6
2024/08/12,22:00,8.8,0.0,70,318,1.1
2024/08/12,23:00,8.2,0.0,61,359,1.4
2024/08/13,00:00,7.7,0.0,52,228,1.3
2024/08/13,01:00,7.5,0.0,37,290,1.7
2024/08/13,02:00,6.6,0.0,34,326,1.3
2024/08/13,03:00,5.7,0.0,34,351,1.2
2024/08/13,04:00,4.5,0.0,38,289,1.9
2024/08/13,05:00,4.0,0.0,46,300,0.9
2024/08/13,06:00,3.3,0.0,50,291,1.2
2024/08/13,07:00,2.8,0.0,47,331,0.6
2024/08/13,08:00,3.9,0.0,46,323,0.5
2024/08/13,09:00,7.0,0.0,46,119,2.0
2024/08/13,10:00,9.1,0.0,39,146,2.4
2024/08/13,11:00,12.1,0.0,30,22,3.4
2024/08/13,12:00,14.0,0.0,26,335,2.4
2024/08/13,13:00,15.6,0.0,22,101,3.1
2024/08/13,14:00,17.0,0.0,20,129,4.0
2024/08/13,15:00,16.7,0.0,28,107,5.7
2024/08/13,16:00,16.3,0.0,34,101,7.3
2024/08/13,17:00,15.2,0.0,41,78,6.5
2024/08/13,18:00,13.7,0.0,43,96,3.4
2024/08/13,19:00,12.6,0.0,31,186,4.8
2024/08/13,20:00,12.6,0.0,31,186,4.8
2024/08/13,21:00,11.0,0.0,26,123,3.5
2024/08/13,22:00,9.8,0.0,28,301,0.7
2024/08/13,23:00,8.7,0.0,29,278,1.8
2024/08/14,00:00,7.9,0.0,30,267,1.5
2024/08/14,01:00,6.9,0.0,33,280,1.9
2024/08/14,02:00,5.8,0.0,36,315,0.8
2024/08/14,03:00,5.1,0.0,39,309,1.2
2024/08/14,04:00,4.6,0.0,41,319,0.7
2024/08/14,05:00,4.1,0.0,42,322,0.6
2024/08/14,06:00,3.5,0.0,45,303,1.0
2024/08/14,07:00,3.1,0.0,47,313,1.1
2024/08/14,08:00,4.1,0.0,49,357,0.4
2024/08/14,09:00,7.9,0.0,44,118,1.4
2024/08/14,10:00,9.2,0.0,40,118,2.0
2024/08/14,11:00,11.8,0.0,33,97,4.0
2024/08/14,12:00,14.6,0.0,24,42,2.7
2024/08/14,13:00,16.1,0.0,22,52,3.6
2024/08/14,14:00,16.6,0.0,24,103,6.4
2024/08/14,15:00,16.8,0.0,29,93,5.1
2024/08/14,16:00,16.7,0.0,28,75,7.4
2024/08/14,17:00,16.1,0.0,26,75,6.1
2024/08/14,18:00,14.6,0.0,33,60,3.2
2024/08/14,19:00,12.3,0.0,47,54,2.2
2024/08/14,20:00,11.5,0.0,45,288,1.7
2024/08/14,21:00,10.8,0.0,42,172,5.0
2024/08/14,22:00,10.5,0.0,36,221,1.2
2024/08/14,23:00,9.0,0.0,35,340,1.2
2024/08/15,00:00,8.2,0.0,35,311,1.3
2024/08/15,01:00,7.2,0.0,43,314,1.2
2024/08/15,02:00,6.4,0.0,48,323,1.2
2024/08/15,03:00,6.2,0.0,51,68,1.3
2024/08/15,04:00,5.9,0.0,56,294,1.8
2024/08/15,05:00,5.0,0.0,58,297,1.1
2024/08/15,06:00,4.6,0.0,56,316,0.9
2024/08/15,07:00,4.3,0.0,60,97,1.3
2024/08/15,08:00,4.8,0.0,58,66,1.2
2024/08/15,09:00,8.0,0.0,46,102,2.1
2024/08/15,10:00,9.8,0.0,46,124,2.1
2024/08/15,11:00,11.7,0.0,43,146,2.4
2024/08/15,12:00,13.1,0.0,38,118,3.3
2024/08/15,13:00,14.4,0.0,37,120,3.4
2024/08/15,14:00,15.8,0.0,34,117,4.6
2024/08/15,15:00,16.5,0.0,26,107,5.6
2024/08/15,16:00,17.0,0.0,23,104,5.9
2024/08/15,17:00,16.6,0.0,27,98,5.0
2024/08/15,18:00,15.5,0.0,31,80,5.6
2024/08/15,19:00,12.7,0.0,39,72,2.9
2024/08/15,20:00,11.3,0.0,49,65,3.9
2024/08/15,21:00,10.4,0.0,58,53,3.1
2024/08/15,22:00,8.8,0.0,71,124,3.5
2024/08/15,23:00,8.5,0.0,65,89,0.6
2024/08/16,00:00,7.3,0.0,57,344,1.4
2024/08/16,01:00,6.5,0.0,60,292,1.5
2024/08/16,02:00,6.0,0.0,62,9,1.7
2024/08/16,03:00,5.5,0.0,55,294,1.4
2024/08/16,04:00,4.5,0.0,53,307,0.9
2024/08/16,05:00,4.2,0.0,51,292,1.5
2024/08/16,06:00,3.4,0.0,52,300,0.9
2024/08/16,07:00,3.2,0.0,47,9,0.5
2024/08/16,08:00,4.3,0.0,49,81,0.7
2024/08/16,09:00,6.2,0.0,59,106,1.5
2024/08/16,10:00,8.2,0.0,52,122,2.3
2024/08/16,11:00,10.6,0.0,40,112,3.2
2024/08/16,12:00,12.5,0.0,35,112,4.2
2024/08/16,13:00,14.0,0.0,29,127,3.2
2024/08/16,14:00,15.4,0.0,27,110,3.3
2024/08/16,15:00,16.1,0.0,25,96,4.4
2024/08/16,16:00,16.4,0.0,26,95,4.8
2024/08/16,17:00,16.3,0.0,24,83,5.6
2024/08/16,18:00,15.0,0.0,27,66,3.9
2024/08/16,19:00,12.1,0.0,37,73,2.8
2024/08/16,20:00,10.1,0.0,46,59,1.3
2024/08/16,21:00,9.9,0.0,53,125,4.7
2024/08/16,22:00,10.1,0.0,53,120,2.7
2024/08/16,23:00,8.7,0.0,49,295,1.1
2024/08/17,00:00,7.2,0.0,55,299,0.7
2024/08/17,01:00,7.2,0.0,54,301,1.1
2024/08/17,02:00,6.9,0.0,53,334,1.4
2024/08/17,03:00,6.1,0.0,58,359,1.0
2024/08/17,04:00,5.0,0.0,65,317,0.9
2024/08/17,05:00,4.7,0.0,61,298,0.8
2024/08/17,06:00,5.2,0.0,55,332,1.1
2024/08/17,07:00,4.5,0.0,64,312,1.0
2024/08/17,08:00,6.1,0.0,64,51,1.7
2024/08/17,09:00,8.4,0.0,55,99,2.8
2024/08/17,10:00,9.4,0.0,52,130,2.2
2024/08/17,11:00,10.7,0.0,50,130,3.0
2024/08/17,12:00,11.7,0.0,48,118,4.1
2024/08/17,13:00,12.8,0.0,44,110,4.7
2024/08/17,14:00,13.5,0.0,42,105,5.8
2024/08/17,15:00,14.5,0.0,37,104,5.6
2024/08/17,16:00,15.3,0.0,30,77,5.5
2024/08/17,17:00,15.4,0.0,24,65,4.0
2024/08/17,18:00,14.4,0.0,22,66,4.0
2024/08/17,19:00,11.7,0.0,36,63,3.1
2024/08/17,20:00,10.1,0.0,54,62,2.5
2024/08/17,21:00,8.7,0.0,68,72,2.6
2024/08/17,22:00,8.8,0.0,71,102,3.1
2024/08/17,23:00,8.0,0.0,71,233,1.1
2024/08/18,00:00,7.1,0.0,72,334,1.8
2024/08/18,01:00,6.1,0.0,73,322,1.0
2024/08/18,02:00,6.0,0.0,72,318,1.2
2024/08/18,03:00,5.5,0.0,70,302,0.8
2024/08/18,04:00,4.8,0.0,71,291,0.7
2024/08/18,05:00,4.1,0.0,72,300,1.1
2024/08/18,06:00,3.5,0.0,74,298,0.8
2024/08/18,07:00,3.2,0.0,75,292,1.4
2024/08/18,08:00,4.2,0.0,66,311,0.3
2024/08/18,09:00,7.6,0.0,57,87,2.3
2024/08/18,10:00,9.3,0.0,54,48,2.5
2024/08/18,11:00,11.4,0.0,43,116,3.7
2024/08/18,12:00,13.0,0.0,37,125,3.4
2024/08/18,13:00,14.5,0.0,33,102,4.8
2024/08/18,14:00,15.5,0.0,31,86,5.8
2024/08/18,15:00,16.4,0.0,30,79,6.4
2024/08/18,16:00,16.2,0.0,25,78,6.4
2024/08/18,17:00,15.7,0.0,26,79,6.3
2024/08/18,18:00,14.5,0.0,31,53,3.2
2024/08/18,19:00,10.8,0.0,51,68,2.8
2024/08/18,20:00,10.8,0.0,51,68,2.8
2024/08/18,21:00,10.5,0.0,63,104,3.9
2024/08/18,22:00,9.8,0.0,61,83,1.0
2024/08/18,23:00,9.0,0.0,66,148,2.6
2024/08/19,00:00,8.9,0.0,71,64,2.0
2024/08/19,01:00,7.9,0.0,76,221,1.3
2024/08/19,02:00,7.0,0.0,77,44,1.2
2024/08/19,03:00,6.2,0.0,76,304,0.8
2024/08/19,04:00,5.2,0.0,80,293,0.9
2024/08/19,05:00,4.4,0.0,81,330,0.7
2024/08/19,06:00,4.2,0.0,78,331,0.8
2024/08/19,07:00,3.8,0.0,75,315,1.0
2024/08/19,08:00,5.0,0.0,71,66,1.5
2024/08/19,09:00,7.6,0.0,64,96,1.6
2024/08/19,10:00,9.7,0.0,58,113,2.9
2024/08/19,11:00,10.6,0.0,56,127,3.0
2024/08/19,12:00,12.0,0.0,51,128,3.3
2024/08/19,13:00,13.1,0.0,48,101,5.0
2024/08/19,14:00,14.2,0.0,44,115,5.3
2024/08/19,15:00,15.1,0.0,36,110,4.0
2024/08/19,16:00,16.1,0.0,28,99,4.9
2024/08/19,17:00,16.0,0.0,28,66,5.0
2024/08/19,18:00,13.8,0.0,34,60,3.9
2024/08/19,19:00,10.3,0.0,64,66,2.3
2024/08/19,20:00,10.3,0.0,64,66,2.3
2024/08/19,21:00,10.0,0.0,70,55,2.0
2024/08/19,22:00,10.1,0.0,71,142,3.8
2024/08/19,23:00,9.7,0.0,70,245,2.2
2024/08/20,00:00,8.5,0.0,71,117,1.7
2024/08/20,01:00,8.0,0.0,73,302,1.1
2024/08/20,02:00,7.3,0.0,76,324,1.1
2024/08/20,03:00,6.8,0.0,78,317,0.9
2024/08/20,04:00,6.5,0.0,79,290,1.7
2024/08/20,05:00,5.7,0.0,81,298,0.8
2024/08/20,06:00,4.9,0.0,83,272,1.0
2024/08/20,07:00,4.9,0.0,81,323,1.0
2024/08/20,08:00,5.9,0.0,74,90,1.0
2024/08/20,09:00,8.5,0.0,68,53,1.3
2024/08/20,10:00,9.6,0.0,64,137,2.2
2024/08/20,11:00,10.8,0.0,61,109,3.7
2024/08/20,12:00,13.9,0.0,40,28,2.6
2024/08/20,13:00,16.5,0.0,25,1,2.5
2024/08/20,14:00,18.1,0.0,18,10,3.4
2024/08/20,15:00,18.3,0.0,19,102,5.2
2024/08/20,16:00,17.6,0.0,28,82,4.8
2024/08/20,17:00,16.4,0.0,31,75,6.8
2024/08/20,18:00,14.0,0.0,44,71,4.3
2024/08/20,19:00,10.6,0.0,68,86,2.2
2024/08/20,20:00,10.6,0.0,68,86,2.2
2024/08/20,21:00,10.1,0.0,70,8,1.0
2024/08/20,22:00,9.3,0.0,70,277,1.2
2024/08/20,23:00,8.3,0.0,71,306,1.0
2024/08/21,00:00,8.2,0.0,73,289,0.9
2024/08/21,01:00,7.5,0.0,64,269,1.8
2024/08/21,02:00,7.2,0.0,52,246,1.8
2024/08/21,03:00,6.7,0.0,46,239,2.5
2024/08/21,04:00,5.5,0.0,52,221,2.0
2024/08/21,05:00,5.2,0.0,52,231,2.5
2024/08/21,06:00,4.8,0.0,51,202,0.9
2024/08/21,07:00,4.0,0.0,53,99,0.6
2024/08/21,08:00,5.5,0.0,47,329,0.9
2024/08/21,09:00,8.8,0.0,37,274,2.3
2024/08/21,10:00,11.3,0.0,31,294,2.1
2024/08/21,11:00,13.3,0.0,28,302,2.2
2024/08/21,12:00,15.4,0.0,22,297,3.2
2024/08/21,13:00,16.8,0.0,20,328,4.0
2024/08/21,14:00,18.3,0.0,19,332,3.5
2024/08/21,15:00,19.6,0.0,16,265,2.5
2024/08/21,16:00,20.2,0.0,14,307,4.8
