Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/03/12,23:00,13.3,0.0,71,142,2.5
2024/03/13,00:00,12.1,0.0,74,199,1.1
2024/03/13,01:00,11.4,0.0,80,287,0.5
2024/03/13,02:00,10.4,0.0,84,302,1.1
2024/03/13,03:00,10.5,0.0,84,279,0.6
2024/03/13,04:00,11.2,0.0,82,86,3.6
2024/03/13,05:00,11.0,0.0,82,127,2.9
2024/03/13,06:00,10.8,0.2,81,66,1.3
2024/03/13,07:00,9.8,0.0,78,333,2.6
2024/03/13,08:00,9.9,0.0,77,283,1.4
2024/03/13,09:00,11.0,0.0,70,267,2.9
2024/03/13,10:00,13.2,0.0,62,84,1.3
2024/03/13,11:00,14.4,0.0,54,126,2.7
2024/03/13,12:00,14.2,0.0,60,102,3.1
2024/03/13,13:00,15.2,0.0,57,100,4.8
2024/03/13,14:00,15.8,0.0,57,31,3.4
2024/03/13,15:00,16.4,0.0,53,43,2.1
2024/03/13,16:00,16.7,0.0,56,90,4.2
2024/03/13,17:00,16.3,0.0,52,77,4.2
2024/03/13,18:00,16.6,0.0,51,69,4.6
2024/03/13,19:00,13.8,0.0,60,160,5.7
2024/03/13,20:00,12.4,0.0,67,174,6.3
2024/03/13,21:00,11.5,0.0,64,204,3.0
2024/03/13,22:00,11.3,0.0,64,136,3.4
2024/03/13,23:00,11.9,0.0,59,317,2.0
2024/03/14,00:00,11.5,0.0,62,330,3.2
2024/03/14,01:00,10.6,0.0,72,289,1.4
2024/03/14,02:00,11.0,0.0,71,23,2.5
2024/03/14,03:00,10.3,0.0,76,281,1.1
2024/03/14,04:00,10.0,0.0,77,314,0.8
2024/03/14,05:00,10.1,0.0,78,338,0.8
2024/03/14,06:00,9.9,0.0,77,280,1.4
2024/03/14,07:00,9.7,0.0,77,261,1.8
2024/03/14,08:00,9.7,0.0,76,351,1.4
2024/03/14,09:00,11.1,22.2,76,182,0.6
2024/03/14,10:00,12.6,0.0,69,83,2.0
2024/03/14,11:00,13.3,0.0,66,106,2.9
2024/03/14,12:00,13.4,0.0,64,59,3.7
2024/03/14,13:00,14.8,0.0,58,102,3.9
2024/03/14,14:00,15.0,0.0,58,112,3.9
2024/03/14,15:00,14.8,0.0,59,92,3.6
2024/03/14,16:00,15.3,0.0,57,92,3.2
2024/03/14,17:00,15.7,0.0,54,81,4.0
2024/03/14,18:00,15.7,0.0,53,77,3.7
2024/03/14,19:00,13.1,0.0,64,55,2.7
2024/03/14,20:00,13.1,0.0,64,55,2.7
2024/03/14,21:00,12.6,0.0,72,100,4.4
2024/03/14,22:00,13.1,0.0,71,127,1.8
2024/03/14,23:00,11.6,0.0,76,300,1.3
2024/03/15,00:00,10.9,0.0,79,284,1.5
2024/03/15,01:00,10.4,0.0,79,317,1.3
2024/03/15,02:00,10.2,0.0,80,280,2.1
2024/03/15,03:00,9.8,0.0,79,304,0.5
2024/03/15,04:00,9.6,0.0,79,305,1.9
2024/03/15,05:00,9.1,0.0,75,294,1.8
2024/03/15,06:00,9.1,0.0,74,10,1.1
2024/03/15,07:00,8.6,0.0,78,282,2.0
2024/03/15,08:00,10.0,0.0,74,60,1.6
2024/03/15,09:00,12.3,0.0,69,148,2.4
2024/03/15,10:00,13.4,0.0,68,111,3.0
2024/03/15,11:00,14.2,0.0,62,117,3.1
2024/03/15,12:00,15.1,0.0,58,108,3.3
2024/03/15,13:00,15.0,0.0,59,95,2.6
2024/03/15,14:00,16.9,0.0,51,51,3.0
2024/03/15,15:00,16.8,0.0,55,102,4.7
2024/03/15,16:00,16.8,0.0,52,102,5.5
2024/03/15,17:00,16.9,0.0,48,91,4.3
2024/03/15,18:00,16.3,0.0,52,67,3.5
2024/03/15,19:00,14.9,0.0,57,91,5.9
2024/03/15,20:00,12.8,0.0,59,205,4.6
2024/03/15,21:00,12.1,0.0,58,274,3.0
2024/03/15,22:00,12.2,0.0,56,274,4.0
2024/03/15,23:00,12.1,0.0,57,283,1.3
2024/03/16,00:00,11.7,0.0,59,307,0.7
2024/03/16,01:00,10.8,0.0,62,96,1.6
2024/03/16,02:00,10.6,0.0,63,299,1.4
2024/03/16,03:00,10.0,0.0,67,279,1.2
2024/03/16,04:00,9.7,0.0,69,256,1.0
2024/03/16,05:00,9.5,0.0,69,316,1.8
2024/03/16,06:00,9.5,0.0,67,312,1.2
2024/03/16,07:00,9.1,0.0,68,311,1.0
2024/03/16,08:00,9.4,0.0,66,32,0.9
2024/03/16,09:00,11.9,0.0,61,353,3.2
2024/03/16,10:00,12.5,0.0,63,351,3.1
2024/03/16,11:00,13.3,0.0,61,346,3.2
2024/03/16,12:00,14.2,0.0,58,354,2.8
2024/03/16,13:00,15.8,0.0,53,37,2.8
2024/03/16,14:00,17.0,0.0,49,1,1.7
2024/03/16,15:00,17.4,0.0,48,67,2.8
2024/03/16,16:00,17.2,0.0,51,99,5.2
2024/03/16,17:00,13.6,0.0,58,66,1.4
2024/03/16,18:00,13.2,0.0,57,226,1.4
2024/03/16,19:00,12.0,0.0,66,174,2.1
2024/03/16,20:00,12.0,0.0,66,174,2.1
2024/03/16,21:00,11.3,0.0,64,201,4.3
2024/03/16,22:00,11.5,0.0,61,210,3.0
2024/03/16,23:00,10.6,0.0,65,306,1.1
2024/03/17,00:00,10.9,0.0,63,252,1.3
2024/03/17,01:00,11.3,0.0,63,283,0.6
2024/03/17,02:00,11.1,0.0,64,304,0.6
2024/03/17,03:00,11.1,0.0,65,341,1.3
2024/03/17,04:00,10.3,0.4,77,39,2.5
2024/03/17,05:00,9.7,0.0,81,341,2.5
2024/03/17,06:00,8.9,0.4,83,296,1.3
2024/03/17,07:00,8.4,4.6,90,259,2.4
2024/03/17,08:00,8.9,0.2,86,269,1.1
2024/03/17,09:00,10.9,0.0,73,121,1.0
2024/03/17,10:00,11.1,0.0,75,88,7.4
2024/03/17,11:00,11.7,0.0,77,78,5.2
2024/03/17,12:00,12.0,0.0,67,73,2.3
2024/03/17,13:00,13.5,0.0,61,111,3.5
2024/03/17,14:00,14.8,0.0,62,90,5.7
2024/03/17,15:00,16.0,0.0,56,66,5.1
2024/03/17,16:00,15.5,0.0,58,73,5.4
2024/03/17,17:00,14.3,0.0,59,69,5.1
2024/03/17,18:00,13.7,0.0,60,57,4.4
2024/03/17,19:00,12.3,0.0,70,359,4.9
2024/03/17,20:00,10.4,0.0,72,294,2.3
2024/03/17,21:00,9.4,0.0,72,285,1.7
2024/03/17,22:00,9.7,0.0,73,1,0.8
2024/03/17,23:00,9.7,0.0,73,122,1.3
2024/03/18,00:00,9.0,0.0,74,312,1.1
2024/03/18,01:00,8.7,0.0,73,259,1.4
2024/03/18,02:00,8.8,0.0,72,332,0.7
2024/03/18,03:00,8.9,0.0,71,310,1.4
2024/03/18,04:00,8.4,0.0,72,279,1.6
2024/03/18,05:00,8.2,0.0,73,272,1.1
2024/03/18,06:00,8.1,0.0,72,275,1.8
2024/03/18,07:00,7.7,0.6,77,302,1.1
2024/03/18,08:00,7.7,0.6,84,215,0.7
2024/03/18,09:00,9.7,0.0,73,325,0.7
2024/03/18,10:00,10.5,0.0,71,124,2.0
2024/03/18,11:00,12.7,0.0,63,359,2.3
2024/03/18,12:00,14.5,0.0,55,8,3.2
2024/03/18,13:00,15.8,0.0,51,16,3.0
2024/03/18,14:00,15.9,0.0,57,90,4.0
2024/03/18,15:00,16.0,0.0,58,96,4.2
2024/03/18,16:00,16.3,0.0,57,74,3.3
2024/03/18,17:00,15.8,0.0,59,47,5.7
2024/03/18,18:00,13.0,0.2,70,358,1.8
2024/03/18,19:00,11.5,0.0,72,211,2.2
2024/03/18,20:00,11.5,0.0,72,211,2.2
2024/03/18,21:00,11.6,0.0,67,152,2.5
2024/03/18,22:00,10.8,0.0,74,83,1.8
2024/03/18,23:00,11.3,0.0,67,180,2.3
2024/03/19,00:00,11.0,0.0,70,195,1.9
2024/03/19,01:00,10.8,0.0,69,328,0.9
2024/03/19,02:00,10.0,0.2,76,252,0.7
2024/03/19,03:00,9.9,0.0,77,295,0.7
2024/03/19,04:00,10.1,0.0,77,267,0.2
2024/03/19,05:00,10.4,0.0,75,47,1.9
2024/03/19,06:00,10.3,0.0,77,10,1.1
2024/03/19,07:00,10.1,0.0,79,318,1.6
2024/03/19,08:00,8.9,0.0,81,148,1.4
2024/03/19,09:00,9.1,0.0,80,268,1.5
2024/03/19,10:00,10.3,0.0,76,153,1.1
2024/03/19,11:00,11.5,0.0,74,122,2.3
2024/03/19,12:00,12.6,0.0,69,30,2.5
2024/03/19,13:00,13.2,0.0,68,65,3.4
2024/03/19,14:00,12.9,0.0,65,54,3.0
2024/03/19,15:00,12.9,0.0,68,130,2.9
2024/03/19,16:00,11.4,2.4,80,235,1.3
2024/03/19,17:00,10.0,0.2,80,284,3.2
2024/03/19,18:00,10.1,0.0,81,261,2.4
2024/03/19,19:00,10.6,0.0,72,262,3.5
2024/03/19,20:00,10.8,0.0,64,244,2.7
2024/03/19,21:00,10.0,0.0,68,308,1.5
2024/03/19,22:00,9.7,0.0,71,271,1.8
2024/03/19,23:00,8.9,0.0,75,298,1.8
2024/03/20,00:00,8.7,0.0,73,300,1.5
2024/03/20,01:00,8.4,0.0,72,319,1.6
2024/03/20,02:00,8.2,0.0,71,301,1.1
2024/03/20,03:00,8.0,0.0,73,314,1.6
2024/03/20,04:00,7.3,0.0,76,319,1.0
2024/03/20,05:00,6.9,0.0,80,300,0.8
2024/03/20,06:00,7.1,0.0,80,271,1.5
2024/03/20,07:00,6.4,0.0,81,293,1.1
2024/03/20,08:00,7.4,0.0,74,287,1.2
2024/03/20,09:00,10.9,0.0,61,291,1.3
2024/03/20,10:00,12.2,0.0,61,111,2.6
2024/03/20,11:00,13.9,0.0,50,258,3.1
2024/03/20,12:00,15.2,0.0,44,282,2.6
2024/03/20,13:00,15.8,0.0,46,221,2.4
2024/03/20,14:00,17.0,0.0,44,143,1.9
2024/03/20,15:00,18.3,0.0,38,101,3.2
2024/03/20,16:00,18.2,0.0,39,108,1.9
2024/03/20,17:00,17.0,0.0,47,72,3.7
2024/03/20,18:00,16.7,0.0,50,74,2.3
2024/03/20,19:00,12.3,4.2,78,270,1.4
2024/03/20,20:00,12.5,0.0,65,196,4.2
2024/03/20,21:00,12.3,0.0,57,141,3.1
2024/03/20,22:00,11.8,0.0,55,170,1.5
2024/03/20,23:00,11.8,0.0,47,263,1.7
2024/03/21,00:00,11.5,0.0,46,338,0.9
2024/03/21,01:00,10.1,0.0,54,260,1.6
2024/03/21,02:00,9.7,0.0,58,308,1.2
2024/03/21,03:00,9.3,0.0,57,287,1.8
2024/03/21,04:00,9.6,0.0,53,289,0.9
2024/03/21,05:00,9.2,0.0,57,283,1.9
2024/03/21,06:00,8.2,0.0,69,324,0.6
2024/03/21,07:00,7.5,0.0,76,329,1.7
2024/03/21,08:00,7.9,0.0,73,268,0.8
2024/03/21,09:00,11.7,0.0,48,109,1.5
2024/03/21,10:00,13.2,0.0,41,116,2.6
2024/03/21,11:00,13.8,0.0,48,121,2.7
2024/03/21,12:00,14.8,0.0,49,109,3.6
2024/03/21,13:00,15.7,0.0,46,103,3.7
2024/03/21,14:00,16.2,0.0,43,102,3.5
2024/03/21,15:00,16.7,0.0,42,92,4.7
2024/03/21,16:00,16.8,0.0,42,92,4.2
