Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:PUNO
,Departamento:PUNO,Provincia:PUNO,Distrito:PUNO
,Latitud:15°49'34.5'',Longitud:70°0'43.5'',Altitud:3812,msnm.
,Tipo:EMA,-Meteorológica,Código:472DD33A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/07/02,07:00,1.2,0.0,44,298,1.0
2024/07/02,08:00,1.3,0.0,46,300,0.6
2024/07/02,09:00,5.1,0.0,42,87,3.4
2024/07/02,10:00,6.7,0.0,41,143,1.5
2024/07/02,11:00,9.2,0.0,37,127,2.5
2024/07/02,12:00,11.0,0.0,36,135,2.3
2024/07/02,13:00,12.7,0.0,30,113,3.0
2024/07/02,14:00,13.6,0.0,28,111,3.1
2024/07/02,15:00,14.2,0.0,31,91,3.6
2024/07/02,16:00,15.3,0.0,23,85,3.7
2024/07/02,17:00,14.5,0.0,20,62,3.3
2024/07/02,18:00,13.2,0.0,19,59,2.2
2024/07/02,19:00,11.1,0.0,22,307,1.2
2024/07/02,20:00,8.6,0.0,28,290,1.9
2024/07/02,21:00,7.9,0.0,30,292,1.8
2024/07/02,22:00,6.9,0.0,32,305,1.0
2024/07/02,23:00,6.2,0.0,33,331,0.8
2024/07/03,00:00,5.3,0.0,34,293,1.2
2024/07/03,01:00,5.2,0.0,33,300,0.7
2024/07/03,02:00,3.8,0.0,39,337,0.5
2024/07/03,03:00,3.3,0.0,39,318,0.8
2024/07/03,04:00,3.1,0.0,42,278,1.0
2024/07/03,05:00,2.4,0.0,46,339,1.6
2024/07/03,06:00,2.1,0.0,52,323,1.2
2024/07/03,07:00,1.1,0.0,54,306,1.0
2024/07/03,08:00,1.3,0.0,53,15,0.7
2024/07/03,09:00,5.7,0.0,43,61,1.5
2024/07/03,10:00,7.7,0.0,38,92,1.8
2024/07/03,11:00,9.5,0.0,35,114,2.6
2024/07/03,12:00,11.8,0.0,34,106,3.4
2024/07/03,13:00,13.2,0.0,31,123,3.0
2024/07/03,14:00,14.1,0.0,18,108,2.5
2024/07/03,15:00,14.9,0.0,18,118,3.2
2024/07/03,16:00,15.4,0.0,19,115,2.8
2024/07/03,17:00,15.5,0.0,18,96,2.4
2024/07/03,18:00,14.2,0.0,22,79,4.3
2024/07/03,19:00,11.7,0.0,28,347,0.7
2024/07/03,20:00,9.2,0.0,35,316,1.2
2024/07/03,21:00,8.2,0.0,42,305,1.0
2024/07/03,22:00,7.4,0.0,41,316,1.3
2024/07/03,23:00,6.4,0.0,39,328,1.3
2024/07/04,00:00,5.5,0.0,34,306,1.1
2024/07/04,01:00,5.2,0.0,33,290,1.3
2024/07/04,02:00,3.9,0.0,35,322,0.8
2024/07/04,03:00,3.2,0.0,35,35,0.7
2024/07/04,04:00,2.7,0.0,38,11,1.3
2024/07/04,05:00,2.5,0.0,39,340,1.0
2024/07/04,06:00,0.9,0.0,42,304,0.9
2024/07/04,07:00,0.8,0.0,41,291,1.3
2024/07/04,08:00,1.1,0.0,37,307,0.8
2024/07/04,09:00,5.9,0.0,32,91,2.0
2024/07/04,10:00,7.2,0.0,35,110,1.7
2024/07/04,11:00,10.1,0.0,28,123,2.4
2024/07/04,12:00,12.2,0.0,28,121,3.2
2024/07/04,13:00,13.4,0.0,29,106,4.1
2024/07/04,14:00,14.4,0.0,27,103,4.0
2024/07/04,15:00,15.1,0.0,25,108,3.9
2024/07/04,16:00,15.4,0.0,27,99,4.1
2024/07/04,17:00,15.1,0.0,32,96,3.5
2024/07/04,18:00,13.7,0.0,32,67,1.7
2024/07/04,19:00,10.9,0.0,31,283,1.3
2024/07/04,20:00,9.4,0.0,31,323,1.4
2024/07/04,21:00,8.3,0.0,34,307,0.9
2024/07/04,22:00,7.1,0.0,37,302,1.2
2024/07/04,23:00,7.2,0.0,23,299,2.0
2024/07/05,00:00,7.8,0.0,15,314,1.4
2024/07/05,01:00,6.4,0.0,18,298,1.1
2024/07/05,02:00,4.7,0.0,28,270,1.1
2024/07/05,03:00,2.8,0.0,34,294,0.9
2024/07/05,04:00,2.9,0.0,27,346,1.0
2024/07/05,05:00,3.3,0.0,20,300,1.1
2024/07/05,06:00,1.9,0.0,19,297,1.0
2024/07/05,07:00,1.6,0.0,27,296,1.4
2024/07/05,08:00,1.1,0.0,33,320,0.8
2024/07/05,09:00,5.5,0.0,32,54,1.4
2024/07/05,10:00,7.1,0.0,29,121,1.4
2024/07/05,11:00,9.8,0.0,24,107,2.3
2024/07/05,12:00,12.2,0.0,20,112,3.1
2024/07/05,13:00,14.1,0.0,23,126,3.0
2024/07/05,14:00,15.8,0.0,20,90,4.7
2024/07/05,15:00,16.3,0.0,25,96,5.0
2024/07/05,16:00,16.5,0.0,25,57,4.4
2024/07/05,17:00,16.0,0.0,21,53,4.6
2024/07/05,18:00,14.2,0.0,35,51,2.6
2024/07/05,19:00,11.2,0.0,47,70,1.3
2024/07/05,20:00,10.3,0.0,51,73,1.4
2024/07/05,21:00,9.7,0.0,45,189,2.1
2024/07/05,22:00,8.6,0.0,40,301,1.0
2024/07/05,23:00,7.7,0.0,27,293,2.3
2024/07/06,00:00,7.3,0.0,18,316,0.9
2024/07/06,01:00,5.7,0.0,28,343,1.0
2024/07/06,02:00,5.0,0.0,36,315,1.4
2024/07/06,03:00,3.9,0.0,52,299,0.9
2024/07/06,04:00,3.4,0.0,58,321,0.6
2024/07/06,05:00,3.2,0.0,68,293,1.3
2024/07/06,06:00,3.0,0.0,68,293,1.3
2024/07/06,07:00,3.2,0.0,57,287,1.7
2024/07/06,08:00,2.9,0.0,63,298,0.4
2024/07/06,09:00,5.6,0.0,53,103,1.0
2024/07/06,10:00,7.2,0.0,48,118,1.6
2024/07/06,11:00,10.4,0.0,48,43,2.1
2024/07/06,12:00,13.1,0.0,37,116,4.1
2024/07/06,13:00,13.7,0.0,39,104,4.5
2024/07/06,14:00,15.0,0.0,38,90,5.9
2024/07/06,15:00,16.8,0.0,29,96,5.8
2024/07/06,16:00,16.0,0.0,37,91,5.1
2024/07/06,17:00,15.2,0.0,44,87,4.2
2024/07/06,18:00,13.8,0.0,50,59,2.3
2024/07/06,19:00,11.3,0.0,36,267,1.8
2024/07/06,20:00,11.3,0.0,36,267,1.8
2024/07/06,21:00,11.5,0.0,15,263,3.7
2024/07/06,22:00,9.9,0.0,17,311,1.6
2024/07/06,23:00,8.5,0.0,19,318,1.4
2024/07/07,00:00,7.7,0.0,22,354,1.3
2024/07/07,01:00,7.6,0.0,23,310,1.4
2024/07/07,02:00,7.0,0.0,25,280,2.2
2024/07/07,03:00,6.6,0.0,27,271,1.5
2024/07/07,04:00,5.9,0.0,30,291,1.3
2024/07/07,05:00,5.6,0.0,31,306,1.8
2024/07/07,06:00,5.6,0.0,30,272,1.5
2024/07/07,07:00,4.3,0.0,35,318,0.7
2024/07/07,08:00,3.7,0.0,38,306,0.7
2024/07/07,09:00,6.1,0.0,40,91,0.7
2024/07/07,10:00,8.8,0.0,34,135,1.3
2024/07/07,11:00,11.4,0.0,33,118,2.7
2024/07/07,12:00,14.8,0.0,22,264,3.1
2024/07/07,13:00,16.6,0.0,15,272,2.2
2024/07/07,14:00,17.3,0.0,12,259,4.5
2024/07/07,15:00,18.0,0.0,11,294,3.3
2024/07/07,16:00,18.5,0.0,10,283,3.6
2024/07/07,17:00,17.2,0.0,25,104,5.3
2024/07/07,18:00,14.0,0.0,45,72,3.2
2024/07/07,19:00,12.4,0.0,45,340,1.6
2024/07/07,20:00,11.5,0.0,29,197,2.4
2024/07/07,21:00,10.4,0.0,17,251,2.3
2024/07/07,22:00,9.2,0.0,18,277,1.9
2024/07/07,23:00,7.7,0.0,20,338,1.2
2024/07/08,00:00,6.2,0.0,23,316,1.0
2024/07/08,01:00,5.1,0.0,24,316,1.2
2024/07/08,02:00,4.8,0.0,25,280,2.6
2024/07/08,03:00,6.0,0.0,22,254,2.1
2024/07/08,04:00,5.3,0.0,24,297,1.3
2024/07/08,05:00,4.7,0.0,26,232,1.1
2024/07/08,06:00,2.9,0.0,30,311,0.8
2024/07/08,07:00,2.3,0.0,34,331,1.0
2024/07/08,08:00,3.0,0.0,34,303,0.7
2024/07/08,09:00,7.2,0.0,28,85,2.1
2024/07/08,10:00,9.5,0.0,29,179,1.9
2024/07/08,11:00,12.0,0.0,24,264,2.1
2024/07/08,12:00,13.9,0.0,17,296,2.5
2024/07/08,13:00,15.2,0.0,13,256,7.3
2024/07/08,14:00,16.5,0.0,11,295,3.0
2024/07/08,15:00,17.8,0.0,7,248,8.4
2024/07/08,16:00,17.9,0.0,5,261,8.1
2024/07/08,17:00,17.5,0.0,S/D,245,6.2
2024/07/08,18:00,16.2,0.0,S/D,254,4.0
2024/07/08,19:00,11.4,0.0,7,265,3.8
2024/07/08,20:00,11.4,0.0,7,265,3.8
2024/07/08,21:00,10.3,0.0,8,247,4.4
2024/07/08,22:00,9.9,0.0,7,261,4.5
2024/07/08,23:00,8.4,0.0,9,250,5.2
2024/07/09,00:00,7.6,0.0,14,252,6.3
2024/07/09,01:00,7.1,0.0,17,247,5.6
2024/07/09,02:00,5.6,0.0,20,242,4.5
2024/07/09,03:00,5.4,0.0,19,237,3.5
2024/07/09,04:00,3.6,0.0,22,318,0.9
2024/07/09,05:00,2.5,0.0,24,224,3.4
2024/07/09,06:00,1.9,0.0,26,203,3.2
2024/07/09,07:00,1.1,0.0,28,338,0.9
2024/07/09,08:00,1.5,0.0,26,288,1.6
2024/07/09,09:00,5.6,0.0,22,59,1.8
2024/07/09,10:00,9.1,0.0,16,77,1.7
2024/07/09,11:00,11.0,0.0,11,277,2.8
2024/07/09,12:00,12.6,0.0,8,276,4.3
2024/07/09,13:00,14.1,0.0,6,246,4.5
2024/07/09,14:00,15.7,0.0,6,214,4.9
2024/07/09,15:00,16.4,0.0,5,241,5.3
2024/07/09,16:00,16.7,0.0,5,226,5.6
2024/07/09,17:00,16.5,0.0,5,246,6.9
2024/07/09,18:00,14.8,0.0,5,253,6.0
2024/07/09,19:00,12.7,0.0,6,255,4.4
2024/07/09,20:00,10.4,0.0,7,263,3.7
2024/07/09,21:00,8.3,0.0,11,249,4.8
2024/07/09,22:00,8.7,0.0,10,266,4.8
2024/07/09,23:00,7.2,0.0,12,281,2.6
2024/07/10,00:00,5.7,0.0,13,260,4.3
2024/07/10,01:00,4.6,0.0,14,295,2.9
2024/07/10,02:00,3.7,0.0,15,307,2.2
2024/07/10,03:00,3.1,0.0,14,296,2.0
2024/07/10,04:00,1.7,0.0,16,303,2.3
2024/07/10,05:00,1.3,0.0,16,310,1.2
2024/07/10,06:00,1.4,0.0,16,325,1.4
2024/07/10,07:00,1.1,0.0,16,333,1.5
2024/07/10,08:00,1.1,0.0,16,266,1.8
2024/07/10,09:00,5.0,0.0,12,267,4.9
2024/07/10,10:00,7.9,0.0,10,268,3.6
2024/07/10,11:00,9.9,0.0,8,280,2.9
2024/07/10,12:00,12.0,0.0,8,290,2.8
2024/07/10,13:00,14.6,0.0,6,257,6.8
2024/07/10,14:00,15.8,0.0,5,249,7.1
2024/07/10,15:00,16.4,0.0,5,251,10.8
2024/07/10,16:00,15.9,0.0,S/D,245,8.8
2024/07/10,17:00,15.4,0.0,5,253,7.2
2024/07/10,18:00,13.6,0.0,6,249,8.3
2024/07/10,19:00,9.7,0.0,9,255,6.7
2024/07/10,20:00,9.7,0.0,9,255,6.7
2024/07/10,21:00,8.0,0.0,10,258,6.0
2024/07/10,22:00,7.0,0.0,12,259,6.0
2024/07/10,23:00,5.7,0.0,13,267,4.7
2024/07/11,00:00,4.9,0.0,14,247,8.4
2024/07/11,01:00,5.4,0.0,15,260,4.0
2024/07/11,02:00,4.2,0.0,17,275,4.8
2024/07/11,03:00,3.3,0.0,19,265,4.6
2024/07/11,04:00,3.4,0.0,18,263,4.8
2024/07/11,05:00,3.0,0.0,20,270,4.4
2024/07/11,06:00,2.9,0.0,19,271,4.4
2024/07/11,07:00,1.9,0.0,19,272,2.9
2024/07/11,08:00,1.4,0.0,20,269,2.0
2024/07/11,09:00,4.6,0.0,16,285,1.4
2024/07/11,10:00,7.6,0.0,13,328,1.8
2024/07/11,11:00,9.7,0.0,11,350,2.6
2024/07/11,12:00,11.4,0.0,9,292,3.8
2024/07/11,13:00,12.7,0.0,7,281,5.4
2024/07/11,14:00,13.8,0.0,6,282,5.3
2024/07/11,15:00,14.6,0.0,5,262,6.5
2024/07/11,16:00,14.6,0.0,5,246,8.4
2024/07/11,17:00,13.6,0.0,5,232,9.3
2024/07/11,18:00,12.0,0.0,5,238,6.2
2024/07/11,19:00,10.2,0.0,6,251,6.8
2024/07/11,20:00,9.1,0.0,7,253,6.6
2024/07/11,21:00,8.2,0.0,8,252,7.9
2024/07/11,22:00,7.5,0.0,9,254,6.5
2024/07/11,23:00,5.8,0.0,11,272,5.6
2024/07/12,00:00,4.2,0.0,13,277,3.9
2024/07/12,01:00,2.6,0.0,15,288,2.5
2024/07/12,02:00,3.0,0.0,15,327,2.4
2024/07/12,03:00,3.1,0.0,15,301,1.9
2024/07/12,04:00,1.7,0.0,29,244,1.1
2024/07/12,05:00,2.2,0.0,18,263,2.1
2024/07/12,06:00,1.4,0.0,17,298,1.1
2024/07/12,07:00,-0.5,0.0,24,308,1.4
2024/07/12,08:00,-0.4,0.0,25,62,1.6
2024/07/12,09:00,3.1,0.0,33,132,0.9
2024/07/12,10:00,5.5,0.0,39,309,1.7
2024/07/12,11:00,8.6,0.0,22,344,3.5
2024/07/12,12:00,10.3,0.0,15,280,4.0
2024/07/12,13:00,12.2,0.0,11,306,3.1
2024/07/12,14:00,13.8,0.0,10,296,3.3
2024/07/12,15:00,14.9,0.0,8,243,6.5
2024/07/12,16:00,15.3,0.0,8,262,5.3
2024/07/12,17:00,15.4,0.0,9,266,3.3
2024/07/12,18:00,15.1,0.0,9,291,1.5
2024/07/12,19:00,9.3,0.0,10,229,1.8
2024/07/12,20:00,9.3,0.0,10,229,1.8
2024/07/12,21:00,7.2,0.0,13,246,2.7
2024/07/12,22:00,5.6,0.0,15,298,1.3
2024/07/12,23:00,4.9,0.0,17,30,0.5
2024/07/13,00:00,3.9,0.0,19,301,1.4
2024/07/13,01:00,4.3,0.0,19,322,0.6
2024/07/13,02:00,4.3,0.0,18,340,1.5
2024/07/13,03:00,4.1,0.0,18,326,1.7
2024/07/13,04:00,3.1,0.0,19,292,1.4
2024/07/13,05:00,1.4,0.0,23,268,1.5
2024/07/13,06:00,0.5,0.0,27,321,1.2
2024/07/13,07:00,0.1,0.0,30,286,1.1
2024/07/13,08:00,0.1,0.0,32,313,0.7
2024/07/13,09:00,3.3,0.0,37,72,1.1
2024/07/13,10:00,5.0,0.0,42,114,1.8
2024/07/13,11:00,7.5,0.0,35,143,2.4
2024/07/13,12:00,9.5,0.0,30,109,3.7
2024/07/13,13:00,12.8,0.0,15,320,2.3
2024/07/13,14:00,15.1,0.0,10,357,3.6
2024/07/13,15:00,15.6,0.0,12,30,2.5
2024/07/13,16:00,16.1,0.0,13,102,2.3
2024/07/13,17:00,15.3,0.0,18,82,4.2
2024/07/13,18:00,13.4,0.0,31,61,2.0
2024/07/13,19:00,11.2,0.0,44,319,1.7
2024/07/13,20:00,9.5,0.0,33,241,1.6
2024/07/13,21:00,8.4,0.0,13,38,1.3
2024/07/13,22:00,7.2,0.0,13,248,0.6
2024/07/13,23:00,6.4,0.0,13,272,1.4
2024/07/14,00:00,6.7,0.0,11,289,1.8
2024/07/14,01:00,6.9,0.0,11,278,2.9
2024/07/14,02:00,6.2,0.0,11,267,2.9
2024/07/14,03:00,5.2,0.0,12,342,0.8
2024/07/14,04:00,3.5,0.0,13,262,2.3
2024/07/14,05:00,3.4,0.0,14,306,1.2
2024/07/14,06:00,3.5,0.0,13,292,2.9
2024/07/14,07:00,2.6,0.0,15,325,1.0
2024/07/14,08:00,2.0,0.0,26,19,0.8
2024/07/14,09:00,5.1,0.0,24,97,1.6
2024/07/14,10:00,6.8,0.0,28,121,1.6
2024/07/14,11:00,10.1,0.0,18,330,2.3
2024/07/14,12:00,13.2,0.0,6,260,3.3
2024/07/14,13:00,14.5,0.0,7,263,4.0
2024/07/14,14:00,16.2,0.0,8,349,3.1
2024/07/14,15:00,17.0,0.0,8,349,3.0
2024/07/14,16:00,17.6,0.0,8,264,3.0
2024/07/14,17:00,17.6,0.0,6,237,5.3
2024/07/14,18:00,16.9,0.0,5,248,4.9
2024/07/14,19:00,13.1,0.0,24,38,2.1
2024/07/14,20:00,10.6,0.0,29,317,1.9
2024/07/14,21:00,9.5,0.0,13,295,1.8
2024/07/14,22:00,8.0,0.0,8,298,1.7
2024/07/14,23:00,7.5,0.0,8,289,1.8
2024/07/15,00:00,7.0,0.0,9,308,1.5
2024/07/15,01:00,5.7,0.0,11,284,1.7
2024/07/15,02:00,3.7,0.0,14,311,1.1
2024/07/15,03:00,2.8,0.0,17,296,1.2
2024/07/15,04:00,3.6,0.0,14,289,2.1
2024/07/15,05:00,3.5,0.0,12,295,1.5
2024/07/15,06:00,2.9,0.0,14,309,1.1
2024/07/15,07:00,1.6,0.0,18,286,0.9
2024/07/15,08:00,1.2,0.0,20,356,0.5
2024/07/15,09:00,4.9,0.0,28,95,1.1
2024/07/15,10:00,7.0,0.0,26,148,1.3
2024/07/15,11:00,10.0,0.0,27,111,3.6
2024/07/15,12:00,12.0,0.0,24,90,4.3
2024/07/15,13:00,15.0,0.0,10,318,3.2
2024/07/15,14:00,16.7,0.0,7,243,2.1
2024/07/15,15:00,17.4,0.0,7,269,3.3
2024/07/15,16:00,17.4,0.0,12,91,7.9
2024/07/15,17:00,14.8,0.0,29,71,4.6
2024/07/15,18:00,13.5,0.0,30,59,2.7
2024/07/15,19:00,9.9,0.0,41,303,0.8
2024/07/15,20:00,9.9,0.0,41,303,0.8
2024/07/15,21:00,9.4,0.0,24,155,1.3
2024/07/15,22:00,9.3,0.0,13,299,1.9
2024/07/15,23:00,8.4,0.0,13,278,1.9
2024/07/16,00:00,6.7,0.0,14,267,1.3
2024/07/16,01:00,5.7,0.0,15,288,2.0
2024/07/16,02:00,4.3,0.0,17,294,1.5
2024/07/16,03:00,3.1,0.0,19,298,1.0
2024/07/16,04:00,2.4,0.0,36,292,1.6
2024/07/16,05:00,2.3,0.0,39,5,0.7
2024/07/16,06:00,1.7,0.0,33,344,0.9
2024/07/16,07:00,1.2,0.0,33,339,0.9
2024/07/16,08:00,1.6,0.0,33,333,0.8
2024/07/16,09:00,5.6,0.0,31,122,1.2
2024/07/16,10:00,7.2,0.0,32,119,1.7
2024/07/16,11:00,9.6,0.0,20,112,2.2
2024/07/16,12:00,11.7,0.0,22,118,3.2
2024/07/16,13:00,13.4,0.0,25,125,3.8
2024/07/16,14:00,14.4,0.0,27,94,5.0
2024/07/16,15:00,15.5,0.0,24,82,4.4
2024/07/16,16:00,14.8,0.0,27,103,4.1
2024/07/16,17:00,14.9,0.0,18,68,4.2
2024/07/16,18:00,13.6,0.0,20,49,2.4
2024/07/16,19:00,11.1,0.0,36,291,0.8
2024/07/16,20:00,10.0,0.0,30,40,1.3
2024/07/16,21:00,9.4,0.0,33,284,1.8
2024/07/16,22:00,8.5,0.0,45,303,1.2
2024/07/16,23:00,7.8,0.0,42,317,1.5
2024/07/17,00:00,6.9,0.0,39,293,1.2
2024/07/17,01:00,6.0,0.0,40,330,0.8
2024/07/17,02:00,5.2,0.0,42,287,2.0
2024/07/17,03:00,5.3,0.0,38,308,0.9
2024/07/17,04:00,4.7,0.0,44,14,0.9
2024/07/17,05:00,3.8,0.0,49,292,0.9
2024/07/17,06:00,3.4,0.0,51,357,0.7
2024/07/17,07:00,2.6,0.0,55,320,0.7
2024/07/17,08:00,2.8,0.0,55,320,0.5
2024/07/17,09:00,7.5,0.0,41,101,1.6
2024/07/17,10:00,8.7,0.0,42,133,1.2
2024/07/17,11:00,11.2,0.0,38,162,1.6
2024/07/17,12:00,12.1,0.0,41,123,3.7
2024/07/17,13:00,13.0,0.0,40,112,4.3
2024/07/17,14:00,13.8,0.0,37,110,5.5
2024/07/17,15:00,13.9,0.0,35,107,4.4
2024/07/17,16:00,14.5,0.0,30,96,5.0
2024/07/17,17:00,14.6,0.0,25,82,4.7
2024/07/17,18:00,12.6,0.0,36,71,4.3
2024/07/17,19:00,10.6,0.0,41,83,2.3
2024/07/17,20:00,9.6,0.0,45,140,4.1
2024/07/17,21:00,9.2,0.0,40,302,0.9
2024/07/17,22:00,8.2,0.0,40,351,0.9
2024/07/17,23:00,7.7,0.0,43,285,1.4
2024/07/18,00:00,6.5,0.0,46,282,2.0
2024/07/18,01:00,5.6,0.0,53,299,1.3
2024/07/18,02:00,4.8,0.0,52,311,1.0
2024/07/18,03:00,4.3,0.0,52,281,1.6
2024/07/18,04:00,3.8,0.0,53,10,0.9
2024/07/18,05:00,2.4,0.0,59,315,0.7
2024/07/18,06:00,1.9,0.0,61,289,1.5
2024/07/18,07:00,1.6,0.0,62,312,0.9
2024/07/18,08:00,2.0,0.0,61,43,0.6
2024/07/18,09:00,5.1,0.0,57,97,0.9
2024/07/18,10:00,7.1,0.0,49,115,1.6
2024/07/18,11:00,9.4,0.0,46,110,2.8
2024/07/18,12:00,11.8,0.0,42,149,2.9
2024/07/18,13:00,14.2,0.0,30,65,2.6
2024/07/18,14:00,14.8,0.0,33,115,4.3
2024/07/18,15:00,15.8,0.0,25,125,4.7
2024/07/18,16:00,15.9,0.0,21,96,4.5
2024/07/18,17:00,15.5,0.0,18,82,4.5
2024/07/18,18:00,14.2,0.0,15,59,2.7
2024/07/18,19:00,10.0,0.0,37,62,1.9
2024/07/18,20:00,10.0,0.0,37,62,1.9
2024/07/18,21:00,9.0,0.0,42,292,1.6
2024/07/18,22:00,7.7,0.0,46,323,1.5
2024/07/18,23:00,6.9,0.0,52,289,1.5
2024/07/19,00:00,6.1,0.0,52,298,0.8
2024/07/19,01:00,5.2,0.0,49,308,1.0
2024/07/19,02:00,4.7,0.0,46,332,0.9
2024/07/19,03:00,3.2,0.0,51,48,1.1
2024/07/19,04:00,2.2,0.0,54,293,1.2
2024/07/19,05:00,2.0,0.0,54,302,0.9
2024/07/19,06:00,1.1,0.0,59,309,1.0
2024/07/19,07:00,0.5,0.0,58,308,1.1
2024/07/19,08:00,1.2,0.0,56,33,1.0
2024/07/19,09:00,4.9,0.0,50,74,0.7
2024/07/19,10:00,6.4,0.0,46,103,2.5
2024/07/19,11:00,8.7,0.0,41,112,2.3
2024/07/19,12:00,10.9,0.0,34,135,2.7
2024/07/19,13:00,12.3,0.0,25,112,3.8
2024/07/19,14:00,13.7,0.0,22,100,4.8
2024/07/19,15:00,14.4,0.0,20,112,3.8
2024/07/19,16:00,14.7,0.0,19,101,4.9
2024/07/19,17:00,14.5,0.0,16,88,5.6
2024/07/19,18:00,12.6,0.0,22,65,2.5
2024/07/19,19:00,10.3,0.0,30,47,1.6
2024/07/19,20:00,8.7,0.0,39,313,1.1
2024/07/19,21:00,7.7,0.0,39,340,2.1
2024/07/19,22:00,6.9,0.0,24,284,2.0
2024/07/19,23:00,5.8,0.0,19,335,2.0
2024/07/20,00:00,4.1,0.0,20,294,1.5
2024/07/20,01:00,2.7,0.0,25,304,1.3
2024/07/20,02:00,1.6,0.0,29,296,1.4
2024/07/20,03:00,1.0,0.0,32,315,1.3
2024/07/20,04:00,0.2,0.0,24,327,0.5
2024/07/20,05:00,0.0,0.0,25,314,1.0
2024/07/20,06:00,-0.7,0.0,27,316,1.1
2024/07/20,07:00,-1.4,0.0,27,308,0.9
2024/07/20,08:00,-1.0,0.0,35,52,1.0
2024/07/20,09:00,2.4,0.0,40,69,1.3
2024/07/20,10:00,4.1,0.0,34,125,1.9
2024/07/20,11:00,7.5,0.0,20,3,3.6
2024/07/20,12:00,10.1,0.0,10,326,2.2
2024/07/20,13:00,12.3,0.0,10,311,3.2
2024/07/20,14:00,14.2,0.0,12,324,3.5
2024/07/20,15:00,15.2,0.0,13,296,2.8
2024/07/20,16:00,16.2,0.0,12,310,3.6
2024/07/20,17:00,14.9,0.0,21,74,6.5
2024/07/20,18:00,12.1,0.0,35,52,2.7
2024/07/20,19:00,9.3,0.0,43,58,1.4
2024/07/20,20:00,9.3,0.0,43,58,1.4
2024/07/20,21:00,7.8,0.0,53,307,1.3
2024/07/20,22:00,7.1,0.0,55,281,1.9
2024/07/20,23:00,6.4,0.0,55,302,1.2
2024/07/21,00:00,5.2,0.0,54,311,0.8
2024/07/21,01:00,4.9,0.0,50,294,1.4
2024/07/21,02:00,4.2,0.0,47,284,1.3
2024/07/21,03:00,4.4,0.0,39,274,2.2
2024/07/21,04:00,3.6,0.0,39,280,2.2
2024/07/21,05:00,2.6,0.0,43,299,1.5
2024/07/21,06:00,1.5,0.0,47,294,1.4
2024/07/21,07:00,0.6,0.0,51,310,1.1
2024/07/21,08:00,0.9,0.0,55,293,0.9
2024/07/21,09:00,5.0,0.0,48,136,0.8
2024/07/21,10:00,6.8,0.0,45,115,2.4
2024/07/21,11:00,9.3,0.0,35,116,2.0
2024/07/21,12:00,12.1,0.0,27,355,3.1
2024/07/21,13:00,13.7,0.0,21,340,3.4
2024/07/21,14:00,15.1,0.0,18,342,3.5
2024/07/21,15:00,16.3,0.0,17,2,4.5
2024/07/21,16:00,16.2,0.0,19,89,6.1
